Heroe 1,Heroe 2,Result
Kingo,Red Guardian,1
Kingo,Red Skull (Stonekeeper),2
Kingo,Red Skull,1
Kingo,Rescue,1
Kingo,Rocket Raccoon,2
Kingo,Ronan The Accuser (Power Stone),2
Kingo,Ronan The Accuser,1
Kingo,Ronin,1
Kingo,Scarlet Witch,1
Kingo,Sersi (uni-mind),2
Kingo,Sersi,2
Kingo,Shang-Chi,2
Kingo,She-Hulk,2
Kingo,Shuri,1
Kingo,Sif,1
Kingo,Sinister Strange,1
Kingo,Smart Hulk,1
Kingo,Spectral Vision,2
Kingo,Spider-Man,1
Kingo,Star-Lord (Celestial Power),1
Kingo,Star-Lord,2
Kingo,Stature,1
Kingo,Surtur,1
Kingo,Swole Groot,1
Kingo,Talos The Untamed,2
Kingo,Taskmaster,1
Kingo,Teenage Groot,1
Kingo,Thanos,2
Kingo,Thanos (Infinity Gauntlet),1
Kingo,The Collector,2
Kingo,The Executioner,1
Kingo,The Grandmaster,2
Kingo,The Great Protector,2
Kingo,The Punisher,2
Kingo,Thena,1
Kingo,Thor (Pre-Ragnarok),2
Kingo,Thor (Awakened),2
Kingo,Thor,2
Kingo,Ultron,1
Kingo,Unworthy Thor,2
Kingo,Valkyrie,1
Kingo,Vision,1
Kingo,Volstagg,1
Kingo,Vulture,2
Kingo,Wanda Maximoff (Pre-WandaVision),2
Kingo,War Machine,2
Kingo,Warlock,1
Kingo,Wasp,2
Kingo,Whiplash,1
Kingo,Whiplash (Mark II),2
Kingo,White Wolf,1
Kingo,Winter Soldier,2
Kingo,Wolverine,2
Kingo,Wong,1
Kingo,YellowJacket,2
Kingo,Yondu,2
Kingo,Zeus,2
Kingpin,Korath The Pursuer,1
Kingpin,Korg,2
Kingpin,Kro,2
Kingpin,Kurse,1
Kingpin,Kid Loki,1
Kingpin,Lady Loki,2
Kingpin,Leo Fitz,2
Kingpin,Leviathan,2
Kingpin,Loki,2
Kingpin,Loki (Mind Stone),1
Kingpin,Loki (Keeper Of The Multiverse),1
Kingpin,Loki (Variant L1130),2
Kingpin,Loki (King of Asgard),2
Kingpin,Luke Cage,1
Kingpin,M'baku,2
Kingpin,Makkari,1
Kingpin,Malekith (Reality Stone),1
Kingpin,Malekith,2
Kingpin,Mandarin,2
Kingpin,Mantis,2
Kingpin,Mighty Thor,2
Kingpin,MODOK,2
Kingpin,Moon Knight,2
Kingpin,Mr. Fantastic (Earth 838),1
Kingpin,Mr. Knight,1
Kingpin,Ms. America,2
Kingpin,Ms. Marvel,2
Kingpin,Mysterio,1
Kingpin,Namor,2
Kingpin,Nebula,1
Kingpin,Nick Fury,1
Kingpin,Nomad,2
Kingpin,Odin,2
Kingpin,Okoye,2
Kingpin,Outrider,1
Kingpin,Pepper Potts (Extremis),2
Kingpin,Phastos,1
Kingpin,Photon,1
Kingpin,Proxima Midnight,1
Kingpin,Quake,1
Kingpin,Quicksilver,2
Kingpin,Red Guardian,2
Kingpin,Red Skull (Stonekeeper),2
Kingpin,Red Skull,1
Kingpin,Rescue,1
Kingpin,Rocket Raccoon,2
Kingpin,Ronan The Accuser (Power Stone),2
Kingpin,Ronan The Accuser,1
Kingpin,Ronin,1
Kingpin,Scarlet Witch,2
Kingpin,Sersi (uni-mind),2
Kingpin,Sersi,2
Kingpin,Shang-Chi,1
Kingpin,She-Hulk,1
Kingpin,Shuri,1
Kingpin,Sif,1
Kingpin,Sinister Strange,2
Kingpin,Smart Hulk,2
Kingpin,Spectral Vision,2
Kingpin,Spider-Man,1
Kingpin,Star-Lord (Celestial Power),1
Kingpin,Star-Lord,2
Kingpin,Stature,1
Kingpin,Surtur,2
Kingpin,Swole Groot,1
Kingpin,Talos The Untamed,2
Kingpin,Taskmaster,1
Kingpin,Teenage Groot,2
Kingpin,Thanos,2
Kingpin,Thanos (Infinity Gauntlet),2
Kingpin,The Collector,2
Kingpin,The Executioner,1
Kingpin,The Grandmaster,1
Kingpin,The Great Protector,2
Kingpin,The Punisher,2
Kingpin,Thena,2
Kingpin,Thor (Pre-Ragnarok),1
Kingpin,Thor (Awakened),2
Kingpin,Thor,2
Kingpin,Ultron,2
Kingpin,Unworthy Thor,2
Kingpin,Valkyrie,1
Kingpin,Vision,2
Kingpin,Volstagg,2
Kingpin,Vulture,1
Kingpin,Wanda Maximoff (Pre-WandaVision),1
Kingpin,War Machine,1
Kingpin,Warlock,2
Kingpin,Wasp,1
Kingpin,Whiplash,2
Kingpin,Whiplash (Mark II),2
Kingpin,White Wolf,2
Kingpin,Winter Soldier,1
Kingpin,Wolverine,1
Kingpin,Wong,2
Kingpin,YellowJacket,1
Kingpin,Yondu,2
Kingpin,Zeus,1
Korath The Pursuer,Korg,1
Korath The Pursuer,Kro,2
Korath The Pursuer,Kurse,1
Korath The Pursuer,Kid Loki,1
Korath The Pursuer,Lady Loki,1
Korath The Pursuer,Leo Fitz,2
Korath The Pursuer,Leviathan,1
Korath The Pursuer,Loki,2
Korath The Pursuer,Loki (Mind Stone),2
Korath The Pursuer,Loki (Keeper Of The Multiverse),2
Korath The Pursuer,Loki (Variant L1130),2
Korath The Pursuer,Loki (King of Asgard),2
Korath The Pursuer,Luke Cage,2
Korath The Pursuer,M'baku,2
Korath The Pursuer,Makkari,1
Korath The Pursuer,Malekith (Reality Stone),1
Korath The Pursuer,Malekith,2
Korath The Pursuer,Mandarin,1
Korath The Pursuer,Mantis,1
Korath The Pursuer,Mighty Thor,1
Korath The Pursuer,MODOK,2
Korath The Pursuer,Moon Knight,1
Korath The Pursuer,Mr. Fantastic (Earth 838),1
Korath The Pursuer,Mr. Knight,2
Korath The Pursuer,Ms. America,2
Korath The Pursuer,Ms. Marvel,1
Korath The Pursuer,Mysterio,1
Korath The Pursuer,Namor,1
Korath The Pursuer,Nebula,1
Korath The Pursuer,Nick Fury,2
Korath The Pursuer,Nomad,1
Korath The Pursuer,Odin,2
Korath The Pursuer,Okoye,2
Korath The Pursuer,Outrider,2
Korath The Pursuer,Pepper Potts (Extremis),1
Korath The Pursuer,Phastos,1
Korath The Pursuer,Photon,2
Korath The Pursuer,Proxima Midnight,1
Korath The Pursuer,Quake,2
Korath The Pursuer,Quicksilver,2
Korath The Pursuer,Red Guardian,2
Korath The Pursuer,Red Skull (Stonekeeper),1
Korath The Pursuer,Red Skull,1
Korath The Pursuer,Rescue,1
Korath The Pursuer,Rocket Raccoon,1
Korath The Pursuer,Ronan The Accuser (Power Stone),1
Korath The Pursuer,Ronan The Accuser,2
Korath The Pursuer,Ronin,2
Korath The Pursuer,Scarlet Witch,2
Korath The Pursuer,Sersi (uni-mind),2
Korath The Pursuer,Sersi,2
Korath The Pursuer,Shang-Chi,2
Korath The Pursuer,She-Hulk,2
Korath The Pursuer,Shuri,1
Korath The Pursuer,Sif,1
Korath The Pursuer,Sinister Strange,1
Korath The Pursuer,Smart Hulk,1
Korath The Pursuer,Spectral Vision,1
Korath The Pursuer,Spider-Man,2
Korath The Pursuer,Star-Lord (Celestial Power),2
Korath The Pursuer,Star-Lord,1
Korath The Pursuer,Stature,2
Korath The Pursuer,Surtur,2
Korath The Pursuer,Swole Groot,2
Korath The Pursuer,Talos The Untamed,1
Korath The Pursuer,Taskmaster,2
Korath The Pursuer,Teenage Groot,2
Korath The Pursuer,Thanos,2
Korath The Pursuer,Thanos (Infinity Gauntlet),1
Korath The Pursuer,The Collector,1
Korath The Pursuer,The Executioner,2
Korath The Pursuer,The Grandmaster,2
Korath The Pursuer,The Great Protector,2
Korath The Pursuer,The Punisher,2
Korath The Pursuer,Thena,1
Korath The Pursuer,Thor (Pre-Ragnarok),1
Korath The Pursuer,Thor (Awakened),2
Korath The Pursuer,Thor,2
Korath The Pursuer,Ultron,2
Korath The Pursuer,Unworthy Thor,2
Korath The Pursuer,Valkyrie,1
Korath The Pursuer,Vision,1
Korath The Pursuer,Volstagg,2
Korath The Pursuer,Vulture,1
Korath The Pursuer,Wanda Maximoff (Pre-WandaVision),1
Korath The Pursuer,War Machine,2
Korath The Pursuer,Warlock,1
Korath The Pursuer,Wasp,2
Korath The Pursuer,Whiplash,1
Korath The Pursuer,Whiplash (Mark II),1
Korath The Pursuer,White Wolf,2
Korath The Pursuer,Winter Soldier,1
Korath The Pursuer,Wolverine,2
Korath The Pursuer,Wong,1
Korath The Pursuer,YellowJacket,2
Korath The Pursuer,Yondu,2
Korath The Pursuer,Zeus,1
Korg,Kro,1
Korg,Kurse,1
Korg,Kid Loki,1
Korg,Lady Loki,1
Korg,Leo Fitz,1
Korg,Leviathan,1
Korg,Loki,1
Korg,Loki (Mind Stone),2
Korg,Loki (Keeper Of The Multiverse),1
Korg,Loki (Variant L1130),2
Korg,Loki (King of Asgard),1
Korg,Luke Cage,1
Korg,M'baku,1
Korg,Makkari,2
Korg,Malekith (Reality Stone),1
Korg,Malekith,2
Korg,Mandarin,1
Korg,Mantis,2
Korg,Mighty Thor,2
Korg,MODOK,1
Korg,Moon Knight,1
Korg,Mr. Fantastic (Earth 838),1
Korg,Mr. Knight,1
Korg,Ms. America,2
Korg,Ms. Marvel,2
Korg,Mysterio,1
Korg,Namor,1
Korg,Nebula,2
Korg,Nick Fury,2
Korg,Nomad,2
Korg,Odin,2
Korg,Okoye,1
Korg,Outrider,2
Korg,Pepper Potts (Extremis),1
Korg,Phastos,2
Korg,Photon,2
Korg,Proxima Midnight,2
Korg,Quake,2
Korg,Quicksilver,1
Korg,Red Guardian,1
Korg,Red Skull (Stonekeeper),2
Korg,Red Skull,1
Korg,Rescue,1
Korg,Rocket Raccoon,2
Korg,Ronan The Accuser (Power Stone),2
Korg,Ronan The Accuser,2
Korg,Ronin,1
Korg,Scarlet Witch,1
Korg,Sersi (uni-mind),2
Korg,Sersi,1
Korg,Shang-Chi,2
Korg,She-Hulk,2
Korg,Shuri,2
Korg,Sif,1
Korg,Sinister Strange,1
Korg,Smart Hulk,1
Korg,Spectral Vision,2
Korg,Spider-Man,2
Korg,Star-Lord (Celestial Power),1
Korg,Star-Lord,1
Korg,Stature,1
Korg,Surtur,1
Korg,Swole Groot,1
Korg,Talos The Untamed,1
Korg,Taskmaster,1
Korg,Teenage Groot,1
Korg,Thanos,1
Korg,Thanos (Infinity Gauntlet),1
Korg,The Collector,2
Korg,The Executioner,1
Korg,The Grandmaster,1
Korg,The Great Protector,1
Korg,The Punisher,1
Korg,Thena,1
Korg,Thor (Pre-Ragnarok),2
Korg,Thor (Awakened),1
Korg,Thor,1
Korg,Ultron,2
Korg,Unworthy Thor,2
Korg,Valkyrie,2
Korg,Vision,1
Korg,Volstagg,2
Korg,Vulture,1
Korg,Wanda Maximoff (Pre-WandaVision),2
Korg,War Machine,2
Korg,Warlock,1
Korg,Wasp,2
Korg,Whiplash,2
Korg,Whiplash (Mark II),2
Korg,White Wolf,2
Korg,Winter Soldier,2
Korg,Wolverine,2
Korg,Wong,1
Korg,YellowJacket,2
Korg,Yondu,2
Korg,Zeus,1
Kro,Kurse,2
Kro,Kid Loki,2
Kro,Lady Loki,1
Kro,Leo Fitz,2
Kro,Leviathan,2
Kro,Loki,1
Kro,Loki (Mind Stone),2
Kro,Loki (Keeper Of The Multiverse),2
Kro,Loki (Variant L1130),1
Kro,Loki (King of Asgard),2
Kro,Luke Cage,1
Kro,M'baku,2
Kro,Makkari,1
Kro,Malekith (Reality Stone),1
Kro,Malekith,2
Kro,Mandarin,2
Kro,Mantis,1
Kro,Mighty Thor,2
Kro,MODOK,2
Kro,Moon Knight,1
Kro,Mr. Fantastic (Earth 838),1
Kro,Mr. Knight,1
Kro,Ms. America,1
Kro,Ms. Marvel,1
Kro,Mysterio,1
Kro,Namor,2
Kro,Nebula,1
Kro,Nick Fury,2
Kro,Nomad,1
Kro,Odin,2
Kro,Okoye,1
Kro,Outrider,2
Kro,Pepper Potts (Extremis),2
Kro,Phastos,1
Kro,Photon,1
Kro,Proxima Midnight,1
Kro,Quake,1
Kro,Quicksilver,2
Kro,Red Guardian,1
Kro,Red Skull (Stonekeeper),1
Kro,Red Skull,1
Kro,Rescue,2
Kro,Rocket Raccoon,2
Kro,Ronan The Accuser (Power Stone),2
Kro,Ronan The Accuser,2
Kro,Ronin,1
Kro,Scarlet Witch,2
Kro,Sersi (uni-mind),2
Kro,Sersi,1
Kro,Shang-Chi,1
Kro,She-Hulk,2
Kro,Shuri,1
Kro,Sif,1
Kro,Sinister Strange,1
Kro,Smart Hulk,1
Kro,Spectral Vision,2
Kro,Spider-Man,1
Kro,Star-Lord (Celestial Power),2
Kro,Star-Lord,2
Kro,Stature,1
Kro,Surtur,2
Kro,Swole Groot,1
Kro,Talos The Untamed,1
Kro,Taskmaster,2
Kro,Teenage Groot,2
Kro,Thanos,1
Kro,Thanos (Infinity Gauntlet),1
Kro,The Collector,2
Kro,The Executioner,2
Kro,The Grandmaster,1
Kro,The Great Protector,2
Kro,The Punisher,1
Kro,Thena,2
Kro,Thor (Pre-Ragnarok),2
Kro,Thor (Awakened),1
Kro,Thor,2
Kro,Ultron,1
Kro,Unworthy Thor,1
Kro,Valkyrie,1
Kro,Vision,1
Kro,Volstagg,1
Kro,Vulture,2
Kro,Wanda Maximoff (Pre-WandaVision),2
Kro,War Machine,2
Kro,Warlock,2
Kro,Wasp,2
Kro,Whiplash,2
Kro,Whiplash (Mark II),2
Kro,White Wolf,2
Kro,Winter Soldier,2
Kro,Wolverine,2
Kro,Wong,2
Kro,YellowJacket,1
Kro,Yondu,2
Kro,Zeus,2
Kurse,Kid Loki,1
Kurse,Lady Loki,1
Kurse,Leo Fitz,1
Kurse,Leviathan,1
Kurse,Loki,2
Kurse,Loki (Mind Stone),1
Kurse,Loki (Keeper Of The Multiverse),1
Kurse,Loki (Variant L1130),2
Kurse,Loki (King of Asgard),1
Kurse,Luke Cage,2
Kurse,M'baku,2
Kurse,Makkari,2
Kurse,Malekith (Reality Stone),2
Kurse,Malekith,2
Kurse,Mandarin,2
Kurse,Mantis,2
Kurse,Mighty Thor,1
Kurse,MODOK,2
Kurse,Moon Knight,2
Kurse,Mr. Fantastic (Earth 838),2
Kurse,Mr. Knight,1
Kurse,Ms. America,1
Kurse,Ms. Marvel,1
Kurse,Mysterio,1
Kurse,Namor,1
Kurse,Nebula,1
Kurse,Nick Fury,1
Kurse,Nomad,1
Kurse,Odin,2
Kurse,Okoye,2
Kurse,Outrider,1
Kurse,Pepper Potts (Extremis),2
Kurse,Phastos,1
Kurse,Photon,2
Kurse,Proxima Midnight,1
Kurse,Quake,1
Kurse,Quicksilver,1
Kurse,Red Guardian,2
Kurse,Red Skull (Stonekeeper),1
Kurse,Red Skull,2
Kurse,Rescue,1
Kurse,Rocket Raccoon,1
Kurse,Ronan The Accuser (Power Stone),2
Kurse,Ronan The Accuser,1
Kurse,Ronin,1
Kurse,Scarlet Witch,2
Kurse,Sersi (uni-mind),1
Kurse,Sersi,1
Kurse,Shang-Chi,1
Kurse,She-Hulk,1
Kurse,Shuri,1
Kurse,Sif,2
Kurse,Sinister Strange,2
Kurse,Smart Hulk,2
Kurse,Spectral Vision,2
Kurse,Spider-Man,1
Kurse,Star-Lord (Celestial Power),1
Kurse,Star-Lord,1
Kurse,Stature,1
Kurse,Surtur,2
Kurse,Swole Groot,1
Kurse,Talos The Untamed,2
Kurse,Taskmaster,2
Kurse,Teenage Groot,1
Kurse,Thanos,2
Kurse,Thanos (Infinity Gauntlet),2
Kurse,The Collector,2
Kurse,The Executioner,2
Kurse,The Grandmaster,2
Kurse,The Great Protector,1
Kurse,The Punisher,2
Kurse,Thena,2
Kurse,Thor (Pre-Ragnarok),1
Kurse,Thor (Awakened),2
Kurse,Thor,1
Kurse,Ultron,1
Kurse,Unworthy Thor,2
Kurse,Valkyrie,2
Kurse,Vision,1
Kurse,Volstagg,2
Kurse,Vulture,2
Kurse,Wanda Maximoff (Pre-WandaVision),2
Kurse,War Machine,2
Kurse,Warlock,2
Kurse,Wasp,1
Kurse,Whiplash,1
Kurse,Whiplash (Mark II),2
Kurse,White Wolf,2
Kurse,Winter Soldier,1
Kurse,Wolverine,2
Kurse,Wong,2
Kurse,YellowJacket,2
Kurse,Yondu,1
Kurse,Zeus,2
Kid Loki,Lady Loki,2
Kid Loki,Leo Fitz,1
Kid Loki,Leviathan,2
Kid Loki,Loki,1
Kid Loki,Loki (Mind Stone),1
Kid Loki,Loki (Keeper Of The Multiverse),2
Kid Loki,Loki (Variant L1130),2
Kid Loki,Loki (King of Asgard),1
Kid Loki,Luke Cage,1
Kid Loki,M'baku,1
Kid Loki,Makkari,1
Kid Loki,Malekith (Reality Stone),2
Kid Loki,Malekith,1
Kid Loki,Mandarin,2
Kid Loki,Mantis,2
Kid Loki,Mighty Thor,1
Kid Loki,MODOK,2
Kid Loki,Moon Knight,1
Kid Loki,Mr. Fantastic (Earth 838),2
Kid Loki,Mr. Knight,1
Kid Loki,Ms. America,1
Kid Loki,Ms. Marvel,2
Kid Loki,Mysterio,2
Kid Loki,Namor,2
Kid Loki,Nebula,1
Kid Loki,Nick Fury,2
Kid Loki,Nomad,1
Kid Loki,Odin,2
Kid Loki,Okoye,1
Kid Loki,Outrider,1
Kid Loki,Pepper Potts (Extremis),1
Kid Loki,Phastos,2
Kid Loki,Photon,1
Kid Loki,Proxima Midnight,2
Kid Loki,Quake,2
Kid Loki,Quicksilver,1
Kid Loki,Red Guardian,2
Kid Loki,Red Skull (Stonekeeper),1
Kid Loki,Red Skull,2
Kid Loki,Rescue,2
Kid Loki,Rocket Raccoon,2
Kid Loki,Ronan The Accuser (Power Stone),2
Kid Loki,Ronan The Accuser,1
Kid Loki,Ronin,1
Kid Loki,Scarlet Witch,1
Kid Loki,Sersi (uni-mind),2
Kid Loki,Sersi,2
Kid Loki,Shang-Chi,1
Kid Loki,She-Hulk,2
Kid Loki,Shuri,1
Kid Loki,Sif,2
Kid Loki,Sinister Strange,1
Kid Loki,Smart Hulk,1
Kid Loki,Spectral Vision,2
Kid Loki,Spider-Man,1
Kid Loki,Star-Lord (Celestial Power),1
Kid Loki,Star-Lord,1
Kid Loki,Stature,1
Kid Loki,Surtur,2
Kid Loki,Swole Groot,1
Kid Loki,Talos The Untamed,1
Kid Loki,Taskmaster,2
Kid Loki,Teenage Groot,2
Kid Loki,Thanos,1
Kid Loki,Thanos (Infinity Gauntlet),2
Kid Loki,The Collector,1
Kid Loki,The Executioner,1
Kid Loki,The Grandmaster,2
Kid Loki,The Great Protector,2
Kid Loki,The Punisher,1
Kid Loki,Thena,2
Kid Loki,Thor (Pre-Ragnarok),2
Kid Loki,Thor (Awakened),2
Kid Loki,Thor,1
Kid Loki,Ultron,2
Kid Loki,Unworthy Thor,1
Kid Loki,Valkyrie,2
Kid Loki,Vision,2
Kid Loki,Volstagg,1
Kid Loki,Vulture,2
Kid Loki,Wanda Maximoff (Pre-WandaVision),1
Kid Loki,War Machine,2
Kid Loki,Warlock,1
Kid Loki,Wasp,2
Kid Loki,Whiplash,1
Kid Loki,Whiplash (Mark II),1
Kid Loki,White Wolf,1
Kid Loki,Winter Soldier,1
Kid Loki,Wolverine,1
Kid Loki,Wong,2
Kid Loki,YellowJacket,2
Kid Loki,Yondu,1
Kid Loki,Zeus,2
Lady Loki,Leo Fitz,1
Lady Loki,Leviathan,1
Lady Loki,Loki,2
Lady Loki,Loki (Mind Stone),1
Lady Loki,Loki (Keeper Of The Multiverse),1
Lady Loki,Loki (Variant L1130),1
Lady Loki,Loki (King of Asgard),1
Lady Loki,Luke Cage,2
Lady Loki,M'baku,2
Lady Loki,Makkari,2
Lady Loki,Malekith (Reality Stone),2
Lady Loki,Malekith,2
Lady Loki,Mandarin,1
Lady Loki,Mantis,2
Lady Loki,Mighty Thor,1
Lady Loki,MODOK,1
Lady Loki,Moon Knight,1
Lady Loki,Mr. Fantastic (Earth 838),1
Lady Loki,Mr. Knight,2
Lady Loki,Ms. America,1
Lady Loki,Ms. Marvel,1
Lady Loki,Mysterio,1
Lady Loki,Namor,1
Lady Loki,Nebula,1
Lady Loki,Nick Fury,2
Lady Loki,Nomad,1
Lady Loki,Odin,1
Lady Loki,Okoye,2
Lady Loki,Outrider,2
Lady Loki,Pepper Potts (Extremis),2
Lady Loki,Phastos,1
Lady Loki,Photon,2
Lady Loki,Proxima Midnight,2
Lady Loki,Quake,1
Lady Loki,Quicksilver,2
Lady Loki,Red Guardian,2
Lady Loki,Red Skull (Stonekeeper),1
Lady Loki,Red Skull,2
Lady Loki,Rescue,2
Lady Loki,Rocket Raccoon,1
Lady Loki,Ronan The Accuser (Power Stone),1
Lady Loki,Ronan The Accuser,1
Lady Loki,Ronin,1
Lady Loki,Scarlet Witch,1
Lady Loki,Sersi (uni-mind),2
Lady Loki,Sersi,2
Lady Loki,Shang-Chi,1
Lady Loki,She-Hulk,2
Lady Loki,Shuri,1
Lady Loki,Sif,2
Lady Loki,Sinister Strange,2
Lady Loki,Smart Hulk,2
Lady Loki,Spectral Vision,2
Lady Loki,Spider-Man,1
Lady Loki,Star-Lord (Celestial Power),1
Lady Loki,Star-Lord,2
Lady Loki,Stature,1
Lady Loki,Surtur,1
Lady Loki,Swole Groot,2
Lady Loki,Talos The Untamed,1
Lady Loki,Taskmaster,2
Lady Loki,Teenage Groot,1
Lady Loki,Thanos,2
Lady Loki,Thanos (Infinity Gauntlet),2
Lady Loki,The Collector,1
Lady Loki,The Executioner,2
Lady Loki,The Grandmaster,2
Lady Loki,The Great Protector,2
Lady Loki,The Punisher,1
Lady Loki,Thena,1
Lady Loki,Thor (Pre-Ragnarok),1
Lady Loki,Thor (Awakened),1
Lady Loki,Thor,1
Lady Loki,Ultron,1
Lady Loki,Unworthy Thor,2
Lady Loki,Valkyrie,1
Lady Loki,Vision,1
Lady Loki,Volstagg,1
Lady Loki,Vulture,2
Lady Loki,Wanda Maximoff (Pre-WandaVision),2
Lady Loki,War Machine,2
Lady Loki,Warlock,1
Lady Loki,Wasp,2
Lady Loki,Whiplash,1
Lady Loki,Whiplash (Mark II),2
Lady Loki,White Wolf,2
Lady Loki,Winter Soldier,1
Lady Loki,Wolverine,1
Lady Loki,Wong,1
Lady Loki,YellowJacket,2
Lady Loki,Yondu,2
Lady Loki,Zeus,1
Leo Fitz,Leviathan,1
Leo Fitz,Loki,2
Leo Fitz,Loki (Mind Stone),2
Leo Fitz,Loki (Keeper Of The Multiverse),1
Leo Fitz,Loki (Variant L1130),2
Leo Fitz,Loki (King of Asgard),1
Leo Fitz,Luke Cage,2
Leo Fitz,M'baku,2
Leo Fitz,Makkari,1
Leo Fitz,Malekith (Reality Stone),2
Leo Fitz,Malekith,2
Leo Fitz,Mandarin,2
Leo Fitz,Mantis,1
Leo Fitz,Mighty Thor,1
Leo Fitz,MODOK,2
Leo Fitz,Moon Knight,1
Leo Fitz,Mr. Fantastic (Earth 838),1
Leo Fitz,Mr. Knight,2
Leo Fitz,Ms. America,2
Leo Fitz,Ms. Marvel,2
Leo Fitz,Mysterio,1
Leo Fitz,Namor,2
Leo Fitz,Nebula,2
Leo Fitz,Nick Fury,1
Leo Fitz,Nomad,2
Leo Fitz,Odin,2
Leo Fitz,Okoye,2
Leo Fitz,Outrider,1
Leo Fitz,Pepper Potts (Extremis),2
Leo Fitz,Phastos,1
Leo Fitz,Photon,1
Leo Fitz,Proxima Midnight,1
Leo Fitz,Quake,1
Leo Fitz,Quicksilver,2
Leo Fitz,Red Guardian,1
Leo Fitz,Red Skull (Stonekeeper),2
Leo Fitz,Red Skull,1
Leo Fitz,Rescue,2
Leo Fitz,Rocket Raccoon,1
Leo Fitz,Ronan The Accuser (Power Stone),2
Leo Fitz,Ronan The Accuser,1
Leo Fitz,Ronin,1
Leo Fitz,Scarlet Witch,2
Leo Fitz,Sersi (uni-mind),2
Leo Fitz,Sersi,2
Leo Fitz,Shang-Chi,1
Leo Fitz,She-Hulk,1
Leo Fitz,Shuri,1
Leo Fitz,Sif,2
Leo Fitz,Sinister Strange,1
Leo Fitz,Smart Hulk,1
Leo Fitz,Spectral Vision,1
Leo Fitz,Spider-Man,1
Leo Fitz,Star-Lord (Celestial Power),2
Leo Fitz,Star-Lord,1
Leo Fitz,Stature,1
Leo Fitz,Surtur,2
Leo Fitz,Swole Groot,1
Leo Fitz,Talos The Untamed,1
Leo Fitz,Taskmaster,1
Leo Fitz,Teenage Groot,1
Leo Fitz,Thanos,2
Leo Fitz,Thanos (Infinity Gauntlet),2
Leo Fitz,The Collector,1
Leo Fitz,The Executioner,2
Leo Fitz,The Grandmaster,1
Leo Fitz,The Great Protector,2
Leo Fitz,The Punisher,1
Leo Fitz,Thena,2
Leo Fitz,Thor (Pre-Ragnarok),1
Leo Fitz,Thor (Awakened),1
Leo Fitz,Thor,1
Leo Fitz,Ultron,1
Leo Fitz,Unworthy Thor,2
Leo Fitz,Valkyrie,2
Leo Fitz,Vision,1
Leo Fitz,Volstagg,1
Leo Fitz,Vulture,2
Leo Fitz,Wanda Maximoff (Pre-WandaVision),2
Leo Fitz,War Machine,2
Leo Fitz,Warlock,1
Leo Fitz,Wasp,2
Leo Fitz,Whiplash,2
Leo Fitz,Whiplash (Mark II),1
Leo Fitz,White Wolf,1
Leo Fitz,Winter Soldier,2
Leo Fitz,Wolverine,1
Leo Fitz,Wong,2
Leo Fitz,YellowJacket,1
Leo Fitz,Yondu,1
Leo Fitz,Zeus,2
Leviathan,Loki,2
Leviathan,Loki (Mind Stone),2
Leviathan,Loki (Keeper Of The Multiverse),2
Leviathan,Loki (Variant L1130),1
Leviathan,Loki (King of Asgard),2
Leviathan,Luke Cage,1
Leviathan,M'baku,1
Leviathan,Makkari,1
Leviathan,Malekith (Reality Stone),2
Leviathan,Malekith,1
Leviathan,Mandarin,2
Leviathan,Mantis,1
Leviathan,Mighty Thor,1
Leviathan,MODOK,1
Leviathan,Moon Knight,2
Leviathan,Mr. Fantastic (Earth 838),1
Leviathan,Mr. Knight,2
Leviathan,Ms. America,2
Leviathan,Ms. Marvel,2
Leviathan,Mysterio,2
Leviathan,Namor,1
Leviathan,Nebula,1
Leviathan,Nick Fury,1
Leviathan,Nomad,2
Leviathan,Odin,1
Leviathan,Okoye,2
Leviathan,Outrider,2
Leviathan,Pepper Potts (Extremis),1
Leviathan,Phastos,2
Leviathan,Photon,1
Leviathan,Proxima Midnight,2
Leviathan,Quake,2
Leviathan,Quicksilver,1
Leviathan,Red Guardian,1
Leviathan,Red Skull (Stonekeeper),1
Leviathan,Red Skull,1
Leviathan,Rescue,1
Leviathan,Rocket Raccoon,2
Leviathan,Ronan The Accuser (Power Stone),1
Leviathan,Ronan The Accuser,1
Leviathan,Ronin,1
Leviathan,Scarlet Witch,2
Leviathan,Sersi (uni-mind),1
Leviathan,Sersi,2
Leviathan,Shang-Chi,2
Leviathan,She-Hulk,1
Leviathan,Shuri,1
Leviathan,Sif,2
Leviathan,Sinister Strange,1
Leviathan,Smart Hulk,1
Leviathan,Spectral Vision,2
Leviathan,Spider-Man,2
Leviathan,Star-Lord (Celestial Power),1
Leviathan,Star-Lord,1
Leviathan,Stature,2
Leviathan,Surtur,1
Leviathan,Swole Groot,1
Leviathan,Talos The Untamed,1
Leviathan,Taskmaster,2
Leviathan,Teenage Groot,2
Leviathan,Thanos,2
Leviathan,Thanos (Infinity Gauntlet),1
Leviathan,The Collector,1
Leviathan,The Executioner,2
Leviathan,The Grandmaster,2
Leviathan,The Great Protector,2
Leviathan,The Punisher,2
Leviathan,Thena,1
Leviathan,Thor (Pre-Ragnarok),1
Leviathan,Thor (Awakened),1
Leviathan,Thor,2
Leviathan,Ultron,1
Leviathan,Unworthy Thor,2
Leviathan,Valkyrie,1
Leviathan,Vision,1
Leviathan,Volstagg,2
Leviathan,Vulture,1
Leviathan,Wanda Maximoff (Pre-WandaVision),1
Leviathan,War Machine,2
Leviathan,Warlock,2
