Heroe 1,Heroe 2,Result
Mighty Thor,Ronin,2
Mighty Thor,Scarlet Witch,2
Mighty Thor,Sersi (uni-mind),2
Mighty Thor,Sersi,2
Mighty Thor,Shang-Chi,2
Mighty Thor,She-Hulk,2
Mighty Thor,Shuri,2
Mighty Thor,Sif,2
Mighty Thor,Sinister Strange,2
Mighty Thor,Smart Hulk,2
Mighty Thor,Spectral Vision,2
Mighty Thor,Spider-Man,2
Mighty Thor,Star-Lord (Celestial Power),2
Mighty Thor,Star-Lord,2
Mighty Thor,Stature,2
Mighty Thor,Surtur,2
Mighty Thor,Swole Groot,2
Mighty Thor,Talos The Untamed,2
Mighty Thor,Taskmaster,2
Mighty Thor,Teenage Groot,2
Mighty Thor,Thanos,2
Mighty Thor,Thanos (Infinity Gauntlet),2
Mighty Thor,The Collector,2
Mighty Thor,The Executioner,2
Mighty Thor,The Grandmaster,2
Mighty Thor,The Great Protector,2
Mighty Thor,The Punisher,2
Mighty Thor,Thena,2
Mighty Thor,Thor (Pre-Ragnarok),2
Mighty Thor,Thor (Awakened),2
Mighty Thor,Thor,2
Mighty Thor,Ultron,2
Mighty Thor,Unworthy Thor,2
Mighty Thor,Valkyrie,2
Mighty Thor,Vision,2
Mighty Thor,Volstagg,2
Mighty Thor,Vulture,2
Mighty Thor,Wanda Maximoff (Pre-WandaVision),2
Mighty Thor,War Machine,2
Mighty Thor,Warlock,2
Mighty Thor,Wasp,2
Mighty Thor,Whiplash,2
Mighty Thor,Whiplash (Mark II),2
Mighty Thor,White Wolf,2
Mighty Thor,Winter Soldier,2
Mighty Thor,Wolverine,2
Mighty Thor,Wong,2
Mighty Thor,YellowJacket,2
Mighty Thor,Yondu,2
Mighty Thor,Zeus,2
MODOK,Moon Knight,2
MODOK,Mr. Fantastic (Earth 838),2
MODOK,Mr. Knight,2
MODOK,Ms. America,2
MODOK,Ms. Marvel,2
MODOK,Mysterio,2
MODOK,Namor,2
MODOK,Nebula,2
MODOK,Nick Fury,2
MODOK,Nomad,2
MODOK,Odin,2
MODOK,Okoye,2
MODOK,Outrider,2
MODOK,Pepper Potts (Extremis),2
MODOK,Phastos,2
MODOK,Photon,2
MODOK,Proxima Midnight,2
MODOK,Quake,2
MODOK,Quicksilver,2
MODOK,Red Guardian,2
MODOK,Red Skull (Stonekeeper),2
MODOK,Red Skull,2
MODOK,Rescue,2
MODOK,Rocket Raccoon,2
MODOK,Ronan The Accuser (Power Stone),2
MODOK,Ronan The Accuser,2
MODOK,Ronin,2
MODOK,Scarlet Witch,2
MODOK,Sersi (uni-mind),2
MODOK,Sersi,2
MODOK,Shang-Chi,2
MODOK,She-Hulk,2
MODOK,Shuri,2
MODOK,Sif,2
MODOK,Sinister Strange,2
MODOK,Smart Hulk,2
MODOK,Spectral Vision,2
MODOK,Spider-Man,2
MODOK,Star-Lord (Celestial Power),2
MODOK,Star-Lord,2
MODOK,Stature,2
MODOK,Surtur,2
MODOK,Swole Groot,2
MODOK,Talos The Untamed,2
MODOK,Taskmaster,2
MODOK,Teenage Groot,2
MODOK,Thanos,2
MODOK,Thanos (Infinity Gauntlet),2
MODOK,The Collector,2
MODOK,The Executioner,2
MODOK,The Grandmaster,2
MODOK,The Great Protector,2
MODOK,The Punisher,2
MODOK,Thena,2
MODOK,Thor (Pre-Ragnarok),2
MODOK,Thor (Awakened),2
MODOK,Thor,2
MODOK,Ultron,2
MODOK,Unworthy Thor,2
MODOK,Valkyrie,2
MODOK,Vision,2
MODOK,Volstagg,2
MODOK,Vulture,2
MODOK,Wanda Maximoff (Pre-WandaVision),2
MODOK,War Machine,2
MODOK,Warlock,2
MODOK,Wasp,2
MODOK,Whiplash,2
MODOK,Whiplash (Mark II),2
MODOK,White Wolf,2
MODOK,Winter Soldier,2
MODOK,Wolverine,2
MODOK,Wong,2
MODOK,YellowJacket,2
MODOK,Yondu,2
MODOK,Zeus,2
Moon Knight,Mr. Fantastic (Earth 838),2
Moon Knight,Mr. Knight,2
Moon Knight,Ms. America,2
Moon Knight,Ms. Marvel,2
Moon Knight,Mysterio,2
Moon Knight,Namor,2
Moon Knight,Nebula,2
Moon Knight,Nick Fury,2
Moon Knight,Nomad,2
Moon Knight,Odin,2
Moon Knight,Okoye,2
Moon Knight,Outrider,2
Moon Knight,Pepper Potts (Extremis),2
Moon Knight,Phastos,2
Moon Knight,Photon,2
Moon Knight,Proxima Midnight,2
Moon Knight,Quake,2
Moon Knight,Quicksilver,2
Moon Knight,Red Guardian,2
Moon Knight,Red Skull (Stonekeeper),2
Moon Knight,Red Skull,2
Moon Knight,Rescue,2
Moon Knight,Rocket Raccoon,2
Moon Knight,Ronan The Accuser (Power Stone),2
Moon Knight,Ronan The Accuser,2
Moon Knight,Ronin,2
Moon Knight,Scarlet Witch,2
Moon Knight,Sersi (uni-mind),2
Moon Knight,Sersi,2
Moon Knight,Shang-Chi,2
Moon Knight,She-Hulk,2
Moon Knight,Shuri,2
Moon Knight,Sif,2
Moon Knight,Sinister Strange,2
Moon Knight,Smart Hulk,2
Moon Knight,Spectral Vision,2
Moon Knight,Spider-Man,2
Moon Knight,Star-Lord (Celestial Power),2
Moon Knight,Star-Lord,2
Moon Knight,Stature,2
Moon Knight,Surtur,2
Moon Knight,Swole Groot,2
Moon Knight,Talos The Untamed,2
Moon Knight,Taskmaster,2
Moon Knight,Teenage Groot,2
Moon Knight,Thanos,2
Moon Knight,Thanos (Infinity Gauntlet),2
Moon Knight,The Collector,2
Moon Knight,The Executioner,2
Moon Knight,The Grandmaster,2
Moon Knight,The Great Protector,2
Moon Knight,The Punisher,2
Moon Knight,Thena,2
Moon Knight,Thor (Pre-Ragnarok),2
Moon Knight,Thor (Awakened),2
Moon Knight,Thor,2
Moon Knight,Ultron,2
Moon Knight,Unworthy Thor,2
Moon Knight,Valkyrie,2
Moon Knight,Vision,2
Moon Knight,Volstagg,2
Moon Knight,Vulture,2
Moon Knight,Wanda Maximoff (Pre-WandaVision),2
Moon Knight,War Machine,2
Moon Knight,Warlock,2
Moon Knight,Wasp,2
Moon Knight,Whiplash,2
Moon Knight,Whiplash (Mark II),2
Moon Knight,White Wolf,2
Moon Knight,Winter Soldier,2
Moon Knight,Wolverine,2
Moon Knight,Wong,2
Moon Knight,YellowJacket,2
Moon Knight,Yondu,2
Moon Knight,Zeus,2
Mr. Fantastic (Earth 838),Mr. Knight,2
Mr. Fantastic (Earth 838),Ms. America,2
Mr. Fantastic (Earth 838),Ms. Marvel,2
Mr. Fantastic (Earth 838),Mysterio,2
Mr. Fantastic (Earth 838),Namor,2
Mr. Fantastic (Earth 838),Nebula,2
Mr. Fantastic (Earth 838),Nick Fury,2
Mr. Fantastic (Earth 838),Nomad,2
Mr. Fantastic (Earth 838),Odin,2
Mr. Fantastic (Earth 838),Okoye,2
Mr. Fantastic (Earth 838),Outrider,2
Mr. Fantastic (Earth 838),Pepper Potts (Extremis),2
Mr. Fantastic (Earth 838),Phastos,2
Mr. Fantastic (Earth 838),Photon,2
Mr. Fantastic (Earth 838),Proxima Midnight,2
Mr. Fantastic (Earth 838),Quake,2
Mr. Fantastic (Earth 838),Quicksilver,2
Mr. Fantastic (Earth 838),Red Guardian,2
Mr. Fantastic (Earth 838),Red Skull (Stonekeeper),2
Mr. Fantastic (Earth 838),Red Skull,2
Mr. Fantastic (Earth 838),Rescue,2
Mr. Fantastic (Earth 838),Rocket Raccoon,2
Mr. Fantastic (Earth 838),Ronan The Accuser (Power Stone),2
Mr. Fantastic (Earth 838),Ronan The Accuser,2
Mr. Fantastic (Earth 838),Ronin,2
Mr. Fantastic (Earth 838),Scarlet Witch,2
Mr. Fantastic (Earth 838),Sersi (uni-mind),2
Mr. Fantastic (Earth 838),Sersi,2
Mr. Fantastic (Earth 838),Shang-Chi,2
Mr. Fantastic (Earth 838),She-Hulk,2
Mr. Fantastic (Earth 838),Shuri,2
Mr. Fantastic (Earth 838),Sif,2
Mr. Fantastic (Earth 838),Sinister Strange,2
Mr. Fantastic (Earth 838),Smart Hulk,2
Mr. Fantastic (Earth 838),Spectral Vision,2
Mr. Fantastic (Earth 838),Spider-Man,2
Mr. Fantastic (Earth 838),Star-Lord (Celestial Power),2
Mr. Fantastic (Earth 838),Star-Lord,2
Mr. Fantastic (Earth 838),Stature,2
Mr. Fantastic (Earth 838),Surtur,2
Mr. Fantastic (Earth 838),Swole Groot,2
Mr. Fantastic (Earth 838),Talos The Untamed,2
Mr. Fantastic (Earth 838),Taskmaster,2
Mr. Fantastic (Earth 838),Teenage Groot,2
Mr. Fantastic (Earth 838),Thanos,2
Mr. Fantastic (Earth 838),Thanos (Infinity Gauntlet),2
Mr. Fantastic (Earth 838),The Collector,2
Mr. Fantastic (Earth 838),The Executioner,2
Mr. Fantastic (Earth 838),The Grandmaster,2
Mr. Fantastic (Earth 838),The Great Protector,2
Mr. Fantastic (Earth 838),The Punisher,2
Mr. Fantastic (Earth 838),Thena,2
Mr. Fantastic (Earth 838),Thor (Pre-Ragnarok),2
Mr. Fantastic (Earth 838),Thor (Awakened),2
Mr. Fantastic (Earth 838),Thor,2
Mr. Fantastic (Earth 838),Ultron,2
Mr. Fantastic (Earth 838),Unworthy Thor,2
Mr. Fantastic (Earth 838),Valkyrie,2
Mr. Fantastic (Earth 838),Vision,2
Mr. Fantastic (Earth 838),Volstagg,2
Mr. Fantastic (Earth 838),Vulture,2
Mr. Fantastic (Earth 838),Wanda Maximoff (Pre-WandaVision),2
Mr. Fantastic (Earth 838),War Machine,2
Mr. Fantastic (Earth 838),Warlock,2
Mr. Fantastic (Earth 838),Wasp,2
Mr. Fantastic (Earth 838),Whiplash,2
Mr. Fantastic (Earth 838),Whiplash (Mark II),2
Mr. Fantastic (Earth 838),White Wolf,2
Mr. Fantastic (Earth 838),Winter Soldier,2
Mr. Fantastic (Earth 838),Wolverine,2
Mr. Fantastic (Earth 838),Wong,2
Mr. Fantastic (Earth 838),YellowJacket,2
Mr. Fantastic (Earth 838),Yondu,2
Mr. Fantastic (Earth 838),Zeus,2
Mr. Knight,Ms. America,2
Mr. Knight,Ms. Marvel,2
Mr. Knight,Mysterio,2
Mr. Knight,Namor,2
Mr. Knight,Nebula,2
Mr. Knight,Nick Fury,2
Mr. Knight,Nomad,2
Mr. Knight,Odin,2
Mr. Knight,Okoye,2
Mr. Knight,Outrider,2
Mr. Knight,Pepper Potts (Extremis),2
Mr. Knight,Phastos,2
Mr. Knight,Photon,2
Mr. Knight,Proxima Midnight,2
Mr. Knight,Quake,2
Mr. Knight,Quicksilver,2
Mr. Knight,Red Guardian,2
Mr. Knight,Red Skull (Stonekeeper),2
Mr. Knight,Red Skull,2
Mr. Knight,Rescue,2
Mr. Knight,Rocket Raccoon,2
Mr. Knight,Ronan The Accuser (Power Stone),2
Mr. Knight,Ronan The Accuser,2
Mr. Knight,Ronin,2
Mr. Knight,Scarlet Witch,2
Mr. Knight,Sersi (uni-mind),2
Mr. Knight,Sersi,2
Mr. Knight,Shang-Chi,2
Mr. Knight,She-Hulk,2
Mr. Knight,Shuri,2
Mr. Knight,Sif,2
Mr. Knight,Sinister Strange,2
Mr. Knight,Smart Hulk,2
Mr. Knight,Spectral Vision,2
Mr. Knight,Spider-Man,2
Mr. Knight,Star-Lord (Celestial Power),2
Mr. Knight,Star-Lord,2
Mr. Knight,Stature,2
Mr. Knight,Surtur,2
Mr. Knight,Swole Groot,2
Mr. Knight,Talos The Untamed,2
Mr. Knight,Taskmaster,2
Mr. Knight,Teenage Groot,2
Mr. Knight,Thanos,2
Mr. Knight,Thanos (Infinity Gauntlet),2
Mr. Knight,The Collector,2
Mr. Knight,The Executioner,2
Mr. Knight,The Grandmaster,2
Mr. Knight,The Great Protector,2
Mr. Knight,The Punisher,2
Mr. Knight,Thena,2
Mr. Knight,Thor (Pre-Ragnarok),2
Mr. Knight,Thor (Awakened),2
Mr. Knight,Thor,2
Mr. Knight,Ultron,2
Mr. Knight,Unworthy Thor,2
Mr. Knight,Valkyrie,2
Mr. Knight,Vision,2
Mr. Knight,Volstagg,2
Mr. Knight,Vulture,2
Mr. Knight,Wanda Maximoff (Pre-WandaVision),2
Mr. Knight,War Machine,2
Mr. Knight,Warlock,2
Mr. Knight,Wasp,2
Mr. Knight,Whiplash,2
Mr. Knight,Whiplash (Mark II),2
Mr. Knight,White Wolf,2
Mr. Knight,Winter Soldier,2
Mr. Knight,Wolverine,2
Mr. Knight,Wong,2
Mr. Knight,YellowJacket,2
Mr. Knight,Yondu,2
Mr. Knight,Zeus,2
Ms. America,Ms. Marvel,2
Ms. America,Mysterio,2
Ms. America,Namor,2
Ms. America,Nebula,2
Ms. America,Nick Fury,2
Ms. America,Nomad,2
Ms. America,Odin,2
Ms. America,Okoye,2
Ms. America,Outrider,2
Ms. America,Pepper Potts (Extremis),2
Ms. America,Phastos,2
Ms. America,Photon,2
Ms. America,Proxima Midnight,2
Ms. America,Quake,2
Ms. America,Quicksilver,2
Ms. America,Red Guardian,2
Ms. America,Red Skull (Stonekeeper),2
Ms. America,Red Skull,2
Ms. America,Rescue,2
Ms. America,Rocket Raccoon,2
Ms. America,Ronan The Accuser (Power Stone),2
Ms. America,Ronan The Accuser,2
Ms. America,Ronin,2
Ms. America,Scarlet Witch,2
Ms. America,Sersi (uni-mind),2
Ms. America,Sersi,2
Ms. America,Shang-Chi,2
Ms. America,She-Hulk,2
Ms. America,Shuri,2
Ms. America,Sif,2
Ms. America,Sinister Strange,2
Ms. America,Smart Hulk,2
Ms. America,Spectral Vision,2
Ms. America,Spider-Man,2
Ms. America,Star-Lord (Celestial Power),2
Ms. America,Star-Lord,2
Ms. America,Stature,2
Ms. America,Surtur,2
Ms. America,Swole Groot,2
Ms. America,Talos The Untamed,2
Ms. America,Taskmaster,2
Ms. America,Teenage Groot,2
Ms. America,Thanos,2
Ms. America,Thanos (Infinity Gauntlet),2
Ms. America,The Collector,2
Ms. America,The Executioner,2
Ms. America,The Grandmaster,2
Ms. America,The Great Protector,2
Ms. America,The Punisher,2
Ms. America,Thena,2
Ms. America,Thor (Pre-Ragnarok),2
Ms. America,Thor (Awakened),2
Ms. America,Thor,2
Ms. America,Ultron,2
Ms. America,Unworthy Thor,2
Ms. America,Valkyrie,2
Ms. America,Vision,2
Ms. America,Volstagg,2
Ms. America,Vulture,2
Ms. America,Wanda Maximoff (Pre-WandaVision),2
Ms. America,War Machine,2
Ms. America,Warlock,2
Ms. America,Wasp,2
Ms. America,Whiplash,2
Ms. America,Whiplash (Mark II),2
Ms. America,White Wolf,2
Ms. America,Winter Soldier,2
Ms. America,Wolverine,2
Ms. America,Wong,2
Ms. America,YellowJacket,2
Ms. America,Yondu,2
Ms. America,Zeus,2
Ms. Marvel,Mysterio,2
Ms. Marvel,Namor,2
Ms. Marvel,Nebula,2
Ms. Marvel,Nick Fury,2
Ms. Marvel,Nomad,2
Ms. Marvel,Odin,2
Ms. Marvel,Okoye,2
Ms. Marvel,Outrider,2
Ms. Marvel,Pepper Potts (Extremis),2
Ms. Marvel,Phastos,2
Ms. Marvel,Photon,2
Ms. Marvel,Proxima Midnight,2
Ms. Marvel,Quake,2
Ms. Marvel,Quicksilver,2
Ms. Marvel,Red Guardian,2
Ms. Marvel,Red Skull (Stonekeeper),2
Ms. Marvel,Red Skull,2
Ms. Marvel,Rescue,2
Ms. Marvel,Rocket Raccoon,2
Ms. Marvel,Ronan The Accuser (Power Stone),2
Ms. Marvel,Ronan The Accuser,2
Ms. Marvel,Ronin,2
Ms. Marvel,Scarlet Witch,2
Ms. Marvel,Sersi (uni-mind),2
Ms. Marvel,Sersi,2
Ms. Marvel,Shang-Chi,2
Ms. Marvel,She-Hulk,2
Ms. Marvel,Shuri,2
Ms. Marvel,Sif,2
Ms. Marvel,Sinister Strange,2
Ms. Marvel,Smart Hulk,2
Ms. Marvel,Spectral Vision,2
Ms. Marvel,Spider-Man,2
Ms. Marvel,Star-Lord (Celestial Power),2
Ms. Marvel,Star-Lord,2
Ms. Marvel,Stature,2
Ms. Marvel,Surtur,2
Ms. Marvel,Swole Groot,2
Ms. Marvel,Talos The Untamed,2
Ms. Marvel,Taskmaster,2
Ms. Marvel,Teenage Groot,2
Ms. Marvel,Thanos,2
Ms. Marvel,Thanos (Infinity Gauntlet),2
Ms. Marvel,The Collector,2
Ms. Marvel,The Executioner,2
Ms. Marvel,The Grandmaster,2
Ms. Marvel,The Great Protector,2
Ms. Marvel,The Punisher,2
Ms. Marvel,Thena,2
Ms. Marvel,Thor (Pre-Ragnarok),2
Ms. Marvel,Thor (Awakened),2
Ms. Marvel,Thor,2
Ms. Marvel,Ultron,2
Ms. Marvel,Unworthy Thor,2
Ms. Marvel,Valkyrie,2
Ms. Marvel,Vision,2
Ms. Marvel,Volstagg,2
Ms. Marvel,Vulture,2
Ms. Marvel,Wanda Maximoff (Pre-WandaVision),2
Ms. Marvel,War Machine,2
Ms. Marvel,Warlock,2
Ms. Marvel,Wasp,2
Ms. Marvel,Whiplash,2
Ms. Marvel,Whiplash (Mark II),2
Ms. Marvel,White Wolf,2
Ms. Marvel,Winter Soldier,2
Ms. Marvel,Wolverine,2
Ms. Marvel,Wong,2
Ms. Marvel,YellowJacket,2
Ms. Marvel,Yondu,2
Ms. Marvel,Zeus,2
Mysterio,Namor,2
Mysterio,Nebula,2
Mysterio,Nick Fury,2
Mysterio,Nomad,2
Mysterio,Odin,2
Mysterio,Okoye,2
Mysterio,Outrider,2
Mysterio,Pepper Potts (Extremis),2
Mysterio,Phastos,2
Mysterio,Photon,2
Mysterio,Proxima Midnight,2
Mysterio,Quake,2
Mysterio,Quicksilver,2
Mysterio,Red Guardian,2
Mysterio,Red Skull (Stonekeeper),2
Mysterio,Red Skull,2
Mysterio,Rescue,2
Mysterio,Rocket Raccoon,2
Mysterio,Ronan The Accuser (Power Stone),2
Mysterio,Ronan The Accuser,2
Mysterio,Ronin,2
Mysterio,Scarlet Witch,2
Mysterio,Sersi (uni-mind),2
Mysterio,Sersi,2
Mysterio,Shang-Chi,2
Mysterio,She-Hulk,2
Mysterio,Shuri,2
Mysterio,Sif,2
Mysterio,Sinister Strange,2
Mysterio,Smart Hulk,2
Mysterio,Spectral Vision,2
Mysterio,Spider-Man,2
Mysterio,Star-Lord (Celestial Power),2
Mysterio,Star-Lord,2
Mysterio,Stature,2
Mysterio,Surtur,2
Mysterio,Swole Groot,2
Mysterio,Talos The Untamed,2
Mysterio,Taskmaster,2
Mysterio,Teenage Groot,2
Mysterio,Thanos,2
Mysterio,Thanos (Infinity Gauntlet),2
Mysterio,The Collector,2
Mysterio,The Executioner,2
Mysterio,The Grandmaster,2
Mysterio,The Great Protector,2
Mysterio,The Punisher,2
Mysterio,Thena,2
Mysterio,Thor (Pre-Ragnarok),2
Mysterio,Thor (Awakened),2
Mysterio,Thor,2
Mysterio,Ultron,2
Mysterio,Unworthy Thor,2
Mysterio,Valkyrie,2
Mysterio,Vision,2
Mysterio,Volstagg,2
Mysterio,Vulture,2
Mysterio,Wanda Maximoff (Pre-WandaVision),2
Mysterio,War Machine,2
Mysterio,Warlock,2
Mysterio,Wasp,2
Mysterio,Whiplash,2
Mysterio,Whiplash (Mark II),2
Mysterio,White Wolf,2
Mysterio,Winter Soldier,2
Mysterio,Wolverine,2
Mysterio,Wong,2
Mysterio,YellowJacket,2
Mysterio,Yondu,2
Mysterio,Zeus,2
Namor,Nebula,2
Namor,Nick Fury,2
Namor,Nomad,2
Namor,Odin,2
Namor,Okoye,2
Namor,Outrider,2
Namor,Pepper Potts (Extremis),2
Namor,Phastos,2
Namor,Photon,2
Namor,Proxima Midnight,2
Namor,Quake,2
Namor,Quicksilver,2
Namor,Red Guardian,2
Namor,Red Skull (Stonekeeper),2
Namor,Red Skull,2
Namor,Rescue,2
Namor,Rocket Raccoon,2
Namor,Ronan The Accuser (Power Stone),2
Namor,Ronan The Accuser,2
Namor,Ronin,2
Namor,Scarlet Witch,2
Namor,Sersi (uni-mind),2
Namor,Sersi,2
Namor,Shang-Chi,2
Namor,She-Hulk,2
Namor,Shuri,2
Namor,Sif,2
Namor,Sinister Strange,2
Namor,Smart Hulk,2
Namor,Spectral Vision,2
Namor,Spider-Man,2
Namor,Star-Lord (Celestial Power),2
Namor,Star-Lord,2
Namor,Stature,2
Namor,Surtur,2
Namor,Swole Groot,2
Namor,Talos The Untamed,2
Namor,Taskmaster,2
Namor,Teenage Groot,2
Namor,Thanos,2
Namor,Thanos (Infinity Gauntlet),2
Namor,The Collector,2
Namor,The Executioner,2
Namor,The Grandmaster,2
Namor,The Great Protector,2
Namor,The Punisher,2
Namor,Thena,2
Namor,Thor (Pre-Ragnarok),2
Namor,Thor (Awakened),2
Namor,Thor,2
Namor,Ultron,2
Namor,Unworthy Thor,2
Namor,Valkyrie,2
Namor,Vision,2
Namor,Volstagg,2
Namor,Vulture,2
Namor,Wanda Maximoff (Pre-WandaVision),2
Namor,War Machine,2
Namor,Warlock,2
Namor,Wasp,2
Namor,Whiplash,2
Namor,Whiplash (Mark II),2
Namor,White Wolf,2
Namor,Winter Soldier,2
Namor,Wolverine,2
Namor,Wong,2
Namor,YellowJacket,2
Namor,Yondu,2
Namor,Zeus,2
Nebula,Nick Fury,2
Nebula,Nomad,2
Nebula,Odin,2
Nebula,Okoye,2
Nebula,Outrider,2
Nebula,Pepper Potts (Extremis),2
Nebula,Phastos,2
Nebula,Photon,2
Nebula,Proxima Midnight,2
Nebula,Quake,2
Nebula,Quicksilver,2
Nebula,Red Guardian,2
Nebula,Red Skull (Stonekeeper),2
Nebula,Red Skull,2
Nebula,Rescue,2
Nebula,Rocket Raccoon,2
Nebula,Ronan The Accuser (Power Stone),2
Nebula,Ronan The Accuser,2
Nebula,Ronin,2
Nebula,Scarlet Witch,2
Nebula,Sersi (uni-mind),2
Nebula,Sersi,2
Nebula,Shang-Chi,2
Nebula,She-Hulk,2
Nebula,Shuri,2
Nebula,Sif,2
Nebula,Sinister Strange,2
Nebula,Smart Hulk,2
Nebula,Spectral Vision,2
Nebula,Spider-Man,2
Nebula,Star-Lord (Celestial Power),2
Nebula,Star-Lord,2
Nebula,Stature,2
Nebula,Surtur,2
Nebula,Swole Groot,2
Nebula,Talos The Untamed,2
Nebula,Taskmaster,2
Nebula,Teenage Groot,2
Nebula,Thanos,2
Nebula,Thanos (Infinity Gauntlet),2
Nebula,The Collector,2
Nebula,The Executioner,2
Nebula,The Grandmaster,2
Nebula,The Great Protector,2
Nebula,The Punisher,2
Nebula,Thena,2
Nebula,Thor (Pre-Ragnarok),2
Nebula,Thor (Awakened),2
Nebula,Thor,2
Nebula,Ultron,2
Nebula,Unworthy Thor,2
Nebula,Valkyrie,2
Nebula,Vision,2
Nebula,Volstagg,2
Nebula,Vulture,2
Nebula,Wanda Maximoff (Pre-WandaVision),2
Nebula,War Machine,2
Nebula,Warlock,2
Nebula,Wasp,2
Nebula,Whiplash,2
Nebula,Whiplash (Mark II),2
Nebula,White Wolf,2
Nebula,Winter Soldier,2
Nebula,Wolverine,2
Nebula,Wong,2
Nebula,YellowJacket,2
Nebula,Yondu,2
Nebula,Zeus,2
Nick Fury,Nomad,2
Nick Fury,Odin,2
Nick Fury,Okoye,2
Nick Fury,Outrider,2
Nick Fury,Pepper Potts (Extremis),2
Nick Fury,Phastos,2
Nick Fury,Photon,2
Nick Fury,Proxima Midnight,2
Nick Fury,Quake,2
Nick Fury,Quicksilver,2
Nick Fury,Red Guardian,2
Nick Fury,Red Skull (Stonekeeper),2
Nick Fury,Red Skull,2
Nick Fury,Rescue,2
Nick Fury,Rocket Raccoon,2
Nick Fury,Ronan The Accuser (Power Stone),2
Nick Fury,Ronan The Accuser,2
Nick Fury,Ronin,2
Nick Fury,Scarlet Witch,2
Nick Fury,Sersi (uni-mind),2
Nick Fury,Sersi,2
Nick Fury,Shang-Chi,2
Nick Fury,She-Hulk,2
Nick Fury,Shuri,2
Nick Fury,Sif,2
Nick Fury,Sinister Strange,2
Nick Fury,Smart Hulk,2
Nick Fury,Spectral Vision,2
Nick Fury,Spider-Man,2
Nick Fury,Star-Lord (Celestial Power),2
Nick Fury,Star-Lord,2
Nick Fury,Stature,2
Nick Fury,Surtur,2
Nick Fury,Swole Groot,2
Nick Fury,Talos The Untamed,2
Nick Fury,Taskmaster,2
Nick Fury,Teenage Groot,2
Nick Fury,Thanos,2
Nick Fury,Thanos (Infinity Gauntlet),2
Nick Fury,The Collector,2
Nick Fury,The Executioner,2
Nick Fury,The Grandmaster,2
Nick Fury,The Great Protector,2
Nick Fury,The Punisher,2
Nick Fury,Thena,2
Nick Fury,Thor (Pre-Ragnarok),2
Nick Fury,Thor (Awakened),2
Nick Fury,Thor,2
Nick Fury,Ultron,2
Nick Fury,Unworthy Thor,2
Nick Fury,Valkyrie,2
Nick Fury,Vision,2
Nick Fury,Volstagg,2
Nick Fury,Vulture,2
Nick Fury,Wanda Maximoff (Pre-WandaVision),2
Nick Fury,War Machine,2
Nick Fury,Warlock,2
Nick Fury,Wasp,2
Nick Fury,Whiplash,2
Nick Fury,Whiplash (Mark II),2
Nick Fury,White Wolf,2
Nick Fury,Winter Soldier,2
Nick Fury,Wolverine,2
Nick Fury,Wong,2
Nick Fury,YellowJacket,2
Nick Fury,Yondu,2
Nick Fury,Zeus,2
Nomad,Odin,2
Nomad,Okoye,2
Nomad,Outrider,2
Nomad,Pepper Potts (Extremis),2
Nomad,Phastos,2
Nomad,Photon,2
Nomad,Proxima Midnight,2
Nomad,Quake,2
Nomad,Quicksilver,2
Nomad,Red Guardian,2
Nomad,Red Skull (Stonekeeper),2
Nomad,Red Skull,2
Nomad,Rescue,2
Nomad,Rocket Raccoon,2
Nomad,Ronan The Accuser (Power Stone),2
Nomad,Ronan The Accuser,2
Nomad,Ronin,2
Nomad,Scarlet Witch,2
Nomad,Sersi (uni-mind),2
Nomad,Sersi,2
Nomad,Shang-Chi,2
Nomad,She-Hulk,2
Nomad,Shuri,2
Nomad,Sif,2
Nomad,Sinister Strange,2
Nomad,Smart Hulk,2
Nomad,Spectral Vision,2
Nomad,Spider-Man,2
Nomad,Star-Lord (Celestial Power),2
Nomad,Star-Lord,2
Nomad,Stature,2
Nomad,Surtur,2
Nomad,Swole Groot,2
Nomad,Talos The Untamed,2
Nomad,Taskmaster,2
Nomad,Teenage Groot,2
Nomad,Thanos,2
Nomad,Thanos (Infinity Gauntlet),2
Nomad,The Collector,2
Nomad,The Executioner,2
Nomad,The Grandmaster,2
Nomad,The Great Protector,2
Nomad,The Punisher,2
Nomad,Thena,2
Nomad,Thor (Pre-Ragnarok),2
Nomad,Thor (Awakened),2
Nomad,Thor,2
Nomad,Ultron,2
Nomad,Unworthy Thor,2
Nomad,Valkyrie,2
Nomad,Vision,2
Nomad,Volstagg,2
Nomad,Vulture,2
Nomad,Wanda Maximoff (Pre-WandaVision),2
Nomad,War Machine,2
Nomad,Warlock,2
Nomad,Wasp,2
Nomad,Whiplash,2
Nomad,Whiplash (Mark II),2
Nomad,White Wolf,2
Nomad,Winter Soldier,2
Nomad,Wolverine,2
Nomad,Wong,2
Nomad,YellowJacket,2
Nomad,Yondu,2
Nomad,Zeus,2
Odin,Okoye,2
Odin,Outrider,2
Odin,Pepper Potts (Extremis),2
Odin,Phastos,2
Odin,Photon,2
Odin,Proxima Midnight,2
Odin,Quake,2
Odin,Quicksilver,2
Odin,Red Guardian,2
Odin,Red Skull (Stonekeeper),2
Odin,Red Skull,2
Odin,Rescue,2
Odin,Rocket Raccoon,2
Odin,Ronan The Accuser (Power Stone),2
Odin,Ronan The Accuser,2
Odin,Ronin,2
Odin,Scarlet Witch,2
Odin,Sersi (uni-mind),2
Odin,Sersi,2
Odin,Shang-Chi,2
Odin,She-Hulk,2
Odin,Shuri,2
