Heroe 1,Heroe 2,Resultado
The Grandmaster,Queen Hippolyta,1
The Grandmaster,Ratcatcher,1
The Grandmaster,Rick Flag,1
The Grandmaster,Sabbac,1
The Grandmaster,Savant,1
The Grandmaster,Shazam,1
The Grandmaster,Slipknot,1
The Grandmaster,Sol Soria,1
The Grandmaster,Starro,1
The Grandmaster,Steppenwolf,1
The Grandmaster,Supergirl,1
The Grandmaster,Superman,1
The Grandmaster,T.D.K.,1
The Grandmaster,The Flash,1
The Grandmaster,Vigilante,1
The Grandmaster,White Dragon,1
The Grandmaster,Wonder Woman,1
The Grandmaster,Wrath,1
The Grandmaster,Zeus,1
The Grandmaster,Agatha Harkness,1
The Grandmaster,Abomination,1
The Grandmaster,Ajak,1
The Grandmaster,Ancient One (Time Stone),1
The Grandmaster,Ancient One,1
The Grandmaster,Ant-Man,1
The Grandmaster,Arishem the Judge,1
The Grandmaster,Ayo,1
The Grandmaster,Baby Groot,1
The Grandmaster,Baron Mordo,1
The Grandmaster,Baron Zemo,1
The Grandmaster,Black Bolt (Earth-838),1
The Grandmaster,Black Bolt,1
The Grandmaster,Black Panther,1
The Grandmaster,Black Panther (Variant),1
The Grandmaster,Black Widow,1
The Grandmaster,Black Widow (Variant),1
The Grandmaster,Bucky Barnes,1
The Grandmaster,Bullseye,1
The Grandmaster,Captain America,1
The Grandmaster,Captain America (Worthy),1
The Grandmaster,Captain Carter (Earth-838),1
The Grandmaster,Captain Marvel,1
The Grandmaster,Chitauri Footsoldier,1
The Grandmaster,Corvus Glaive,1
The Grandmaster,Crossbones,1
The Grandmaster,Cull Obsidian,1
The Grandmaster,Dar-Benn,1
The Grandmaster,Daredevil,1
The Grandmaster,Deathlok,1
The Grandmaster,Destroyer,1
The Grandmaster,Doctor Strange,1
The Grandmaster,Dormammu,1
The Grandmaster,Drax the Destroyer,1
The Grandmaster,Ebony Maw,1
The Grandmaster,Echo,1
The Grandmaster,Ego,1
The Grandmaster,Elektra,1
The Grandmaster,Eternity,1
The Grandmaster,Falcon,1
The Grandmaster,Fandral,1
The Grandmaster,Fat Thor,1
The Grandmaster,Fenris,1
The Grandmaster,Frigga,1
The Grandmaster,Giah,1
The Grandmaster,Gamora,1
The Grandmaster,Gargantos,1
The Grandmaster,Ghost,1
The Grandmaster,Ghost Rider,1
The Grandmaster,Giant-Man,1
The Grandmaster,Gilgamesh,1
The Grandmaster,Gorr the God Butcher,1
The Grandmaster,Gravik,1
The Grandmaster,Groot,1
The Grandmaster,Hawkeye,1
The Grandmaster,Hawkeye (Variant),1
The Grandmaster,Heimdall,1
The Grandmaster,Hela,1
The Grandmaster,High Evolutionary,1
The Grandmaster,Hulk (Stark Gauntlet),1
The Grandmaster,Hulk,1
The Grandmaster,Ikaris,1
The Grandmaster,Iron Fist,1
The Grandmaster,Iron Man,1
The Grandmaster,Iron Man (MK 1),1
The Grandmaster,Iron Man (Stark Gauntlet),1
The Grandmaster,Iron Man (Hulkbuster),1
The Grandmaster,Iron Monger,1
The Grandmaster,Iron Spider,1
The Grandmaster,Ironheart,1
The Grandmaster,Jemiah the Analyzer,1
The Grandmaster,Jessica Jones,1
The Grandmaster,Kaecilius,1
The Grandmaster,Kang the Conqueror,1
The Grandmaster,Killian,1
The Grandmaster,Killmonger,1
The Grandmaster,Kingo,1
The Grandmaster,Kingpin,1
The Grandmaster,Korath the Pursuer,1
The Grandmaster,Korg,1
The Grandmaster,Kro,1
The Grandmaster,Kurse,1
The Grandmaster,Kid Loki,1
The Grandmaster,Lady Loki,1
The Grandmaster,Leo Fitz,1
The Grandmaster,Leviathan,1
The Grandmaster,Loki,1
The Grandmaster,Loki (Mind Stone),1
The Grandmaster,Loki (Keeper of the Multiverse),1
The Grandmaster,Loki (Variant L1130),1
The Grandmaster,Loki (King of Asgard),1
The Grandmaster,Luke Cage,1
The Grandmaster,MBaku,1
The Grandmaster,Makkari,1
The Grandmaster,Malekith (Reality Stone),1
The Grandmaster,Malekith,1
The Grandmaster,Mandarin,1
The Grandmaster,Mantis,1
The Grandmaster,Mighty Thor,1
The Grandmaster,MODOK,1
The Grandmaster,Moon Knight,1
The Grandmaster,Mr. Fantastic (Earth-838),1
The Grandmaster,Mr. Knight,1
The Grandmaster,Ms. America,1
The Grandmaster,Ms. Marvel,1
The Grandmaster,Mysterio,1
The Grandmaster,Namor,1
The Grandmaster,Nebula,1
The Grandmaster,Nick Fury,1
The Grandmaster,Nomad,1
The Grandmaster,Odin,1
The Grandmaster,Okoye,1
The Grandmaster,Outrider,1
The Grandmaster,Pepper Potts (Extremis),1
The Grandmaster,Phastos,1
The Grandmaster,Photon,1
The Grandmaster,Proxima Midnight,1
The Grandmaster,Quake,1
The Grandmaster,Quicksilver,1
The Grandmaster,Red Guardian,1
The Grandmaster,Red Skull (Stonekeeper),1
The Grandmaster,Red Skull,1
The Grandmaster,Rescue,1
The Grandmaster,Rocket Raccoon,1
The Grandmaster,Ronan the Accuser (Power Stone),1
The Grandmaster,Ronan the Accuser,1
The Grandmaster,Ronin,1
The Grandmaster,Scarlet Witch,1
The Grandmaster,Sersi (Uni-Mind),1
The Grandmaster,Sersi,1
The Grandmaster,Shang-Chi,1
The Grandmaster,She-Hulk,1
The Grandmaster,Shuri,1
The Grandmaster,Sif,1
The Grandmaster,Sinister Strange,1
The Grandmaster,Smart Hulk,1
The Grandmaster,Spectral Vision,1
The Grandmaster,Spider-Man,1
The Grandmaster,Star-Lord (Celestial Power),1
The Grandmaster,Star-Lord,1
The Grandmaster,Stature,1
The Grandmaster,Surtur,1
The Grandmaster,Swole Groot,1
The Grandmaster,Talos the Untamed,1
The Grandmaster,Taskmaster,1
The Grandmaster,Teenage Groot,1
The Grandmaster,Thanos,1
The Grandmaster,Thanos (Infinity Gauntlet),1
The Grandmaster,The Collector,1
The Grandmaster,The Executioner,1
The Grandmaster,The Great Protector,1
The Grandmaster,The Punisher,1
The Grandmaster,Thena,1
The Grandmaster,Thor (Pre-Ragnarok),1
The Grandmaster,Thor (Awakened),1
The Grandmaster,Thor,1
The Grandmaster,Ultron,1
The Grandmaster,Unworthy Thor,1
The Grandmaster,Valkyrie,1
The Grandmaster,Vision,1
The Grandmaster,Vulture,1
The Grandmaster,Wanda Maximoff (Pre-Wandavision),1
The Grandmaster,War Machine,1
The Grandmaster,Warlock,1
The Grandmaster,Wasp,1
The Grandmaster,Whiplash,1
The Grandmaster,Whiplash Mark II,1
The Grandmaster,White Wolf,1
The Grandmaster,Winter Soldier,1
The Grandmaster,Wolverine,1
The Grandmaster,Wong,1
The Grandmaster,Yellowjacket,1
The Grandmaster,Yondu,1
The Great Protector,Aquaman,1
The Great Protector,Ares,1
The Great Protector,Atom Smasher,1
The Great Protector,Batman,1
The Great Protector,Black Adam,1
The Great Protector,Black Canary,1
The Great Protector,Black Manta,1
The Great Protector,Black Mask,1
The Great Protector,Bloodsport,1
The Great Protector,Captain Boomerang,1
The Great Protector,Cassandra Cain,1
The Great Protector,Cheetah,1
The Great Protector,Cyborg,1
The Great Protector,Cyclone,1
The Great Protector,Dark Flash,1
The Great Protector,Darkseid,1
The Great Protector,Deadshot,1
The Great Protector,Doctor Fate,1
The Great Protector,Doctor Sivana,1
The Great Protector,Doomsday,1
The Great Protector,El Diablo,1
The Great Protector,Enchantress,1
The Great Protector,Envy,1
The Great Protector,Faora,1
The Great Protector,Freddy Freeman,1
The Great Protector,General Zod,1
The Great Protector,Gluttony,1
The Great Protector,Green Lantern,1
The Great Protector,Harley Quinn,1
The Great Protector,Hawkman,1
The Great Protector,Hespera,1
The Great Protector,Huntress,1
The Great Protector,Incubus,1
The Great Protector,Joker,1
The Great Protector,Jor-El,1
The Great Protector,Judomaster,1
The Great Protector,Karathen,1
The Great Protector,Katana,1
The Great Protector,Killer Croc,1
The Great Protector,King Nereus,1
The Great Protector,King Shark,1
The Great Protector,Lex Luthor,1
The Great Protector,Lust,1
The Great Protector,Mera,1
The Great Protector,Mister Zsasz,1
The Great Protector,Nam-Ek,1
The Great Protector,Nuidis Vulko,1
The Great Protector,Ocean Master,1
The Great Protector,Parademon,1
The Great Protector,Peacemaker,1
The Great Protector,Penthesileia,1
The Great Protector,Philippus,1
The Great Protector,Polka-Dot Man,1
The Great Protector,Queen Atlanna,1
The Great Protector,Queen Hippolyta,1
The Great Protector,Ratcatcher,1
The Great Protector,Rick Flag,1
The Great Protector,Sabbac,1
The Great Protector,Savant,1
The Great Protector,Shazam,1
The Great Protector,Slipknot,1
The Great Protector,Sol Soria,1
The Great Protector,Starro,1
The Great Protector,Steppenwolf,1
The Great Protector,Supergirl,1
The Great Protector,Superman,1
The Great Protector,T.D.K.,1
The Great Protector,The Flash,1
The Great Protector,Vigilante,1
The Great Protector,White Dragon,1
The Great Protector,Wonder Woman,1
The Great Protector,Wrath,1
The Great Protector,Zeus,1
The Great Protector,Agatha Harkness,1
The Great Protector,Abomination,1
The Great Protector,Ajak,1
The Great Protector,Ancient One (Time Stone),1
The Great Protector,Ancient One,1
The Great Protector,Ant-Man,1
The Great Protector,Arishem the Judge,1
The Great Protector,Ayo,1
The Great Protector,Baby Groot,1
The Great Protector,Baron Mordo,1
The Great Protector,Baron Zemo,1
The Great Protector,Black Bolt (Earth-838),1
The Great Protector,Black Bolt,1
The Great Protector,Black Panther,1
The Great Protector,Black Panther (Variant),1
The Great Protector,Black Widow,1
The Great Protector,Black Widow (Variant),1
The Great Protector,Bucky Barnes,1
The Great Protector,Bullseye,1
The Great Protector,Captain America,1
The Great Protector,Captain America (Worthy),1
The Great Protector,Captain Carter (Earth-838),1
The Great Protector,Captain Marvel,1
The Great Protector,Chitauri Footsoldier,1
The Great Protector,Corvus Glaive,1
The Great Protector,Crossbones,1
The Great Protector,Cull Obsidian,1
The Great Protector,Dar-Benn,1
The Great Protector,Daredevil,1
The Great Protector,Deathlok,1
The Great Protector,Destroyer,1
The Great Protector,Doctor Strange,1
The Great Protector,Dormammu,1
The Great Protector,Drax the Destroyer,1
The Great Protector,Ebony Maw,1
The Great Protector,Echo,1
The Great Protector,Ego,1
The Great Protector,Elektra,1
The Great Protector,Eternity,1
The Great Protector,Falcon,1
The Great Protector,Fandral,1
The Great Protector,Fat Thor,1
The Great Protector,Fenris,1
The Great Protector,Frigga,1
The Great Protector,Giah,1
The Great Protector,Gamora,1
The Great Protector,Gargantos,1
The Great Protector,Ghost,1
The Great Protector,Ghost Rider,1
The Great Protector,Giant-Man,1
The Great Protector,Gilgamesh,1
The Great Protector,Gorr the God Butcher,1
The Great Protector,Gravik,1
The Great Protector,Groot,1
The Great Protector,Hawkeye,1
The Great Protector,Hawkeye (Variant),1
The Great Protector,Heimdall,1
The Great Protector,Hela,1
The Great Protector,High Evolutionary,1
The Great Protector,Hulk (Stark Gauntlet),1
The Great Protector,Hulk,1
The Great Protector,Ikaris,1
The Great Protector,Iron Fist,1
The Great Protector,Iron Man,1
The Great Protector,Iron Man (MK 1),1
The Great Protector,Iron Man (Stark Gauntlet),1
The Great Protector,Iron Man (Hulkbuster),1
The Great Protector,Iron Monger,1
The Great Protector,Iron Spider,1
The Great Protector,Ironheart,1
The Great Protector,Jemiah the Analyzer,1
The Great Protector,Jessica Jones,1
The Great Protector,Kaecilius,1
The Great Protector,Kang the Conqueror,1
The Great Protector,Killian,1
The Great Protector,Killmonger,1
The Great Protector,Kingo,1
The Great Protector,Kingpin,1
The Great Protector,Korath the Pursuer,1
The Great Protector,Korg,1
The Great Protector,Kro,1
The Great Protector,Kurse,1
The Great Protector,Kid Loki,1
The Great Protector,Lady Loki,1
The Great Protector,Leo Fitz,1
The Great Protector,Leviathan,1
The Great Protector,Loki,1
The Great Protector,Loki (Mind Stone),1
The Great Protector,Loki (Keeper of the Multiverse),1
The Great Protector,Loki (Variant L1130),1
The Great Protector,Loki (King of Asgard),1
The Great Protector,Luke Cage,1
The Great Protector,MBaku,1
The Great Protector,Makkari,1
The Great Protector,Malekith (Reality Stone),1
The Great Protector,Malekith,1
The Great Protector,Mandarin,1
The Great Protector,Mantis,1
The Great Protector,Mighty Thor,1
The Great Protector,MODOK,1
The Great Protector,Moon Knight,1
The Great Protector,Mr. Fantastic (Earth-838),1
The Great Protector,Mr. Knight,1
The Great Protector,Ms. America,1
The Great Protector,Ms. Marvel,1
The Great Protector,Mysterio,1
The Great Protector,Namor,1
The Great Protector,Nebula,1
The Great Protector,Nick Fury,1
The Great Protector,Nomad,1
The Great Protector,Odin,1
The Great Protector,Okoye,1
The Great Protector,Outrider,1
The Great Protector,Pepper Potts (Extremis),1
The Great Protector,Phastos,1
The Great Protector,Photon,1
The Great Protector,Proxima Midnight,1
The Great Protector,Quake,1
The Great Protector,Quicksilver,1
The Great Protector,Red Guardian,1
The Great Protector,Red Skull (Stonekeeper),1
The Great Protector,Red Skull,1
The Great Protector,Rescue,1
The Great Protector,Rocket Raccoon,1
The Great Protector,Ronan the Accuser (Power Stone),1
The Great Protector,Ronan the Accuser,1
The Great Protector,Ronin,1
The Great Protector,Scarlet Witch,1
The Great Protector,Sersi (Uni-Mind),1
The Great Protector,Sersi,1
The Great Protector,Shang-Chi,1
The Great Protector,She-Hulk,1
The Great Protector,Shuri,1
The Great Protector,Sif,1
The Great Protector,Sinister Strange,1
The Great Protector,Smart Hulk,1
The Great Protector,Spectral Vision,1
The Great Protector,Spider-Man,1
The Great Protector,Star-Lord (Celestial Power),1
The Great Protector,Star-Lord,1
The Great Protector,Stature,1
The Great Protector,Surtur,1
The Great Protector,Swole Groot,1
The Great Protector,Talos the Untamed,1
The Great Protector,Taskmaster,1
The Great Protector,Teenage Groot,1
The Great Protector,Thanos,1
The Great Protector,Thanos (Infinity Gauntlet),1
The Great Protector,The Collector,1
The Great Protector,The Executioner,1
The Great Protector,The Grandmaster,1
The Great Protector,The Punisher,1
The Great Protector,Thena,1
The Great Protector,Thor (Pre-Ragnarok),1
The Great Protector,Thor (Awakened),1
The Great Protector,Thor,1
The Great Protector,Ultron,1
The Great Protector,Unworthy Thor,1
The Great Protector,Valkyrie,1
The Great Protector,Vision,1
The Great Protector,Vulture,1
The Great Protector,Wanda Maximoff (Pre-Wandavision),1
The Great Protector,War Machine,1
The Great Protector,Warlock,1
The Great Protector,Wasp,1
The Great Protector,Whiplash,1
The Great Protector,Whiplash Mark II,1
The Great Protector,White Wolf,1
The Great Protector,Winter Soldier,1
The Great Protector,Wolverine,1
The Great Protector,Wong,1
The Great Protector,Yellowjacket,1
The Great Protector,Yondu,1
The Punisher,Aquaman,1
The Punisher,Ares,1
The Punisher,Atom Smasher,1
The Punisher,Batman,1
The Punisher,Black Adam,1
The Punisher,Black Canary,1
The Punisher,Black Manta,1
The Punisher,Black Mask,1
The Punisher,Bloodsport,1
The Punisher,Captain Boomerang,1
The Punisher,Cassandra Cain,1
The Punisher,Cheetah,1
The Punisher,Cyborg,1
The Punisher,Cyclone,1
The Punisher,Dark Flash,1
The Punisher,Darkseid,1
The Punisher,Deadshot,1
The Punisher,Doctor Fate,1
The Punisher,Doctor Sivana,1
The Punisher,Doomsday,1
The Punisher,El Diablo,1
The Punisher,Enchantress,1
The Punisher,Envy,1
The Punisher,Faora,1
The Punisher,Freddy Freeman,1
The Punisher,General Zod,1
The Punisher,Gluttony,1
The Punisher,Green Lantern,1
The Punisher,Harley Quinn,1
The Punisher,Hawkman,1
The Punisher,Hespera,1
The Punisher,Huntress,1
The Punisher,Incubus,1
The Punisher,Joker,1
The Punisher,Jor-El,1
The Punisher,Judomaster,1
The Punisher,Karathen,1
The Punisher,Katana,1
The Punisher,Killer Croc,1
The Punisher,King Nereus,1
The Punisher,King Shark,1
The Punisher,Lex Luthor,1
The Punisher,Lust,1
The Punisher,Mera,1
The Punisher,Mister Zsasz,1
The Punisher,Nam-Ek,1
The Punisher,Nuidis Vulko,1
The Punisher,Ocean Master,1
The Punisher,Parademon,1
The Punisher,Peacemaker,1
The Punisher,Penthesileia,1
The Punisher,Philippus,1
The Punisher,Polka-Dot Man,1
The Punisher,Queen Atlanna,1
The Punisher,Queen Hippolyta,1
The Punisher,Ratcatcher,1
The Punisher,Rick Flag,1
The Punisher,Sabbac,1
The Punisher,Savant,1
The Punisher,Shazam,1
The Punisher,Slipknot,1
The Punisher,Sol Soria,1
The Punisher,Starro,1
The Punisher,Steppenwolf,1
The Punisher,Supergirl,1
The Punisher,Superman,1
The Punisher,T.D.K.,1
The Punisher,The Flash,1
The Punisher,Vigilante,1
The Punisher,White Dragon,1
The Punisher,Wonder Woman,1
The Punisher,Wrath,1
The Punisher,Zeus,1
The Punisher,Agatha Harkness,1
The Punisher,Abomination,1
The Punisher,Ajak,1
The Punisher,Ancient One (Time Stone),1
The Punisher,Ancient One,1
The Punisher,Ant-Man,1
The Punisher,Arishem the Judge,1
The Punisher,Ayo,1
The Punisher,Baby Groot,1
The Punisher,Baron Mordo,1
The Punisher,Baron Zemo,1
The Punisher,Black Bolt (Earth-838),1
The Punisher,Black Bolt,1
The Punisher,Black Panther,1
The Punisher,Black Panther (Variant),1
The Punisher,Black Widow,1
The Punisher,Black Widow (Variant),1
The Punisher,Bucky Barnes,1
The Punisher,Bullseye,1
The Punisher,Captain America,1
The Punisher,Captain America (Worthy),1
The Punisher,Captain Carter (Earth-838),1
The Punisher,Captain Marvel,1
The Punisher,Chitauri Footsoldier,1
The Punisher,Corvus Glaive,1
The Punisher,Crossbones,1
The Punisher,Cull Obsidian,1
The Punisher,Dar-Benn,1
The Punisher,Daredevil,1
The Punisher,Deathlok,1
The Punisher,Destroyer,1
The Punisher,Doctor Strange,1
The Punisher,Dormammu,1
The Punisher,Drax the Destroyer,1
The Punisher,Ebony Maw,1
The Punisher,Echo,1
The Punisher,Ego,1
The Punisher,Elektra,1
The Punisher,Eternity,1
The Punisher,Falcon,1
The Punisher,Fandral,1
The Punisher,Fat Thor,1
The Punisher,Fenris,1
The Punisher,Frigga,1
The Punisher,Giah,1
The Punisher,Gamora,1
The Punisher,Gargantos,1
The Punisher,Ghost,1
The Punisher,Ghost Rider,1
The Punisher,Giant-Man,1
The Punisher,Gilgamesh,1
The Punisher,Gorr the God Butcher,1
The Punisher,Gravik,1
The Punisher,Groot,1
The Punisher,Hawkeye,1
The Punisher,Hawkeye (Variant),1
The Punisher,Heimdall,1
The Punisher,Hela,1
The Punisher,High Evolutionary,1
The Punisher,Hulk (Stark Gauntlet),1
The Punisher,Hulk,1
The Punisher,Ikaris,1
The Punisher,Iron Fist,1
The Punisher,Iron Man,1
The Punisher,Iron Man (MK 1),1
The Punisher,Iron Man (Stark Gauntlet),1
The Punisher,Iron Man (Hulkbuster),1
The Punisher,Iron Monger,1
The Punisher,Iron Spider,1
The Punisher,Ironheart,1
The Punisher,Jemiah the Analyzer,1
The Punisher,Jessica Jones,1
The Punisher,Kaecilius,1
The Punisher,Kang the Conqueror,1
The Punisher,Killian,1
The Punisher,Killmonger,1
The Punisher,Kingo,1
The Punisher,Kingpin,1
The Punisher,Korath the Pursuer,1
The Punisher,Korg,1
The Punisher,Kro,1
The Punisher,Kurse,1
The Punisher,Kid Loki,1
The Punisher,Lady Loki,1
The Punisher,Leo Fitz,1
The Punisher,Leviathan,1
The Punisher,Loki,1
The Punisher,Loki (Mind Stone),1
The Punisher,Loki (Keeper of the Multiverse),1
The Punisher,Loki (Variant L1130),1
The Punisher,Loki (King of Asgard),1
The Punisher,Luke Cage,1
The Punisher,MBaku,1
The Punisher,Makkari,1
The Punisher,Malekith (Reality Stone),1
The Punisher,Malekith,1
The Punisher,Mandarin,1
The Punisher,Mantis,1
The Punisher,Mighty Thor,1
The Punisher,MODOK,1
The Punisher,Moon Knight,1
The Punisher,Mr. Fantastic (Earth-838),1
The Punisher,Mr. Knight,1
The Punisher,Ms. America,1
The Punisher,Ms. Marvel,1
The Punisher,Mysterio,1
The Punisher,Namor,1
The Punisher,Nebula,1
The Punisher,Nick Fury,1
The Punisher,Nomad,1
The Punisher,Odin,1
The Punisher,Okoye,1
The Punisher,Outrider,1
The Punisher,Pepper Potts (Extremis),1
The Punisher,Phastos,1
The Punisher,Photon,1
The Punisher,Proxima Midnight,1
The Punisher,Quake,1
The Punisher,Quicksilver,1
The Punisher,Red Guardian,1
The Punisher,Red Skull (Stonekeeper),1
The Punisher,Red Skull,1
The Punisher,Rescue,1
The Punisher,Rocket Raccoon,1
The Punisher,Ronan the Accuser (Power Stone),1
The Punisher,Ronan the Accuser,1
The Punisher,Ronin,1
The Punisher,Scarlet Witch,1
The Punisher,Sersi (Uni-Mind),1
The Punisher,Sersi,1
The Punisher,Shang-Chi,1
The Punisher,She-Hulk,1
The Punisher,Shuri,1
The Punisher,Sif,1
The Punisher,Sinister Strange,1
The Punisher,Smart Hulk,1
The Punisher,Spectral Vision,1
The Punisher,Spider-Man,1
The Punisher,Star-Lord (Celestial Power),1
The Punisher,Star-Lord,1
The Punisher,Stature,1
The Punisher,Surtur,1
The Punisher,Swole Groot,1
The Punisher,Talos the Untamed,1
The Punisher,Taskmaster,1
The Punisher,Teenage Groot,1
The Punisher,Thanos,1
The Punisher,Thanos (Infinity Gauntlet),1
The Punisher,The Collector,1
The Punisher,The Executioner,1
The Punisher,The Grandmaster,1
The Punisher,The Great Protector,1
The Punisher,Thena,1
The Punisher,Thor (Pre-Ragnarok),1
The Punisher,Thor (Awakened),1
The Punisher,Thor,1
The Punisher,Ultron,1
The Punisher,Unworthy Thor,1
The Punisher,Valkyrie,1
The Punisher,Vision,1
The Punisher,Vulture,1
The Punisher,Wanda Maximoff (Pre-Wandavision),1
The Punisher,War Machine,1
The Punisher,Warlock,1
The Punisher,Wasp,1
The Punisher,Whiplash,1
The Punisher,Whiplash Mark II,1
The Punisher,White Wolf,1
The Punisher,Winter Soldier,1
The Punisher,Wolverine,1
The Punisher,Wong,1
The Punisher,Yellowjacket,1
The Punisher,Yondu,1
Thena,Aquaman,1
Thena,Ares,1
Thena,Atom Smasher,1
Thena,Batman,1
Thena,Black Adam,1
Thena,Black Canary,1
Thena,Black Manta,1
Thena,Black Mask,1
Thena,Bloodsport,1
Thena,Captain Boomerang,1
Thena,Cassandra Cain,1
Thena,Cheetah,1
Thena,Cyborg,1
Thena,Cyclone,1
Thena,Dark Flash,1
Thena,Darkseid,1
Thena,Deadshot,1
Thena,Doctor Fate,1
Thena,Doctor Sivana,1
Thena,Doomsday,1
Thena,El Diablo,1
Thena,Enchantress,1
Thena,Envy,1
Thena,Faora,1
Thena,Freddy Freeman,1
Thena,General Zod,1
Thena,Gluttony,1
Thena,Green Lantern,1
Thena,Harley Quinn,1
Thena,Hawkman,1
Thena,Hespera,1
Thena,Huntress,1
Thena,Incubus,1
Thena,Joker,1
Thena,Jor-El,1
Thena,Judomaster,1
Thena,Karathen,1
Thena,Katana,1
Thena,Killer Croc,1
Thena,King Nereus,1
Thena,King Shark,1
Thena,Lex Luthor,1
Thena,Lust,1
Thena,Mera,1
Thena,Mister Zsasz,1
Thena,Nam-Ek,1
Thena,Nuidis Vulko,1
Thena,Ocean Master,1
Thena,Parademon,1
Thena,Peacemaker,1
Thena,Penthesileia,1
Thena,Philippus,1
Thena,Polka-Dot Man,1
Thena,Queen Atlanna,1
Thena,Queen Hippolyta,1
Thena,Ratcatcher,1
Thena,Rick Flag,1
Thena,Sabbac,1
Thena,Savant,1
Thena,Shazam,1
Thena,Slipknot,1
Thena,Sol Soria,1
Thena,Starro,1
Thena,Steppenwolf,1
Thena,Supergirl,1
Thena,Superman,1
Thena,T.D.K.,1
Thena,The Flash,1
Thena,Vigilante,1
Thena,White Dragon,1
Thena,Wonder Woman,1
Thena,Wrath,1
Thena,Zeus,1
Thena,Agatha Harkness,1
Thena,Abomination,1
Thena,Ajak,1
Thena,Ancient One (Time Stone),1
Thena,Ancient One,1
Thena,Ant-Man,1
Thena,Arishem the Judge,1
Thena,Ayo,1
Thena,Baby Groot,1
Thena,Baron Mordo,1
Thena,Baron Zemo,1
Thena,Black Bolt (Earth-838),1
Thena,Black Bolt,1
Thena,Black Panther,1
Thena,Black Panther (Variant),1
Thena,Black Widow,1
Thena,Black Widow (Variant),1
Thena,Bucky Barnes,1
Thena,Bullseye,1
Thena,Captain America,1
Thena,Captain America (Worthy),1
Thena,Captain Carter (Earth-838),1
Thena,Captain Marvel,1
Thena,Chitauri Footsoldier,1
Thena,Corvus Glaive,1
Thena,Crossbones,1
Thena,Cull Obsidian,1
Thena,Dar-Benn,1
Thena,Daredevil,1
Thena,Deathlok,1
Thena,Destroyer,1
Thena,Doctor Strange,1
Thena,Dormammu,1
Thena,Drax the Destroyer,1
Thena,Ebony Maw,1
Thena,Echo,1
Thena,Ego,1
Thena,Elektra,1
Thena,Eternity,1
Thena,Falcon,1
Thena,Fandral,1
Thena,Fat Thor,1
Thena,Fenris,1
Thena,Frigga,1
Thena,Giah,1
Thena,Gamora,1
Thena,Gargantos,1
Thena,Ghost,1
Thena,Ghost Rider,1
Thena,Giant-Man,1
Thena,Gilgamesh,1
Thena,Gorr the God Butcher,1
Thena,Gravik,1
Thena,Groot,1
Thena,Hawkeye,1
Thena,Hawkeye (Variant),1
Thena,Heimdall,1
Thena,Hela,1
Thena,High Evolutionary,1
Thena,Hulk (Stark Gauntlet),1
Thena,Hulk,1
Thena,Ikaris,1
Thena,Iron Fist,1
Thena,Iron Man,1
Thena,Iron Man (MK 1),1
Thena,Iron Man (Stark Gauntlet),1
Thena,Iron Man (Hulkbuster),1
Thena,Iron Monger,1
Thena,Iron Spider,1
Thena,Ironheart,1
Thena,Jemiah the Analyzer,1
Thena,Jessica Jones,1
Thena,Kaecilius,1
Thena,Kang the Conqueror,1
Thena,Killian,1
Thena,Killmonger,1
Thena,Kingo,1
Thena,Kingpin,1
Thena,Korath the Pursuer,1
Thena,Korg,1
Thena,Kro,1
Thena,Kurse,1
Thena,Kid Loki,1
Thena,Lady Loki,1
Thena,Leo Fitz,1
Thena,Leviathan,1
Thena,Loki,1
Thena,Loki (Mind Stone),1
Thena,Loki (Keeper of the Multiverse),1
Thena,Loki (Variant L1130),1
Thena,Loki (King of Asgard),1
Thena,Luke Cage,1
Thena,MBaku,1
Thena,Makkari,1
Thena,Malekith (Reality Stone),1
Thena,Malekith,1
Thena,Mandarin,1
Thena,Mantis,1
Thena,Mighty Thor,1
Thena,MODOK,1
Thena,Moon Knight,1
Thena,Mr. Fantastic (Earth-838),1
Thena,Mr. Knight,1
Thena,Ms. America,1
Thena,Ms. Marvel,1
Thena,Mysterio,1
Thena,Namor,1
Thena,Nebula,1
Thena,Nick Fury,1
Thena,Nomad,1
Thena,Odin,1
Thena,Okoye,1
Thena,Outrider,1
Thena,Pepper Potts (Extremis),1
Thena,Phastos,1
Thena,Photon,1
Thena,Proxima Midnight,1
Thena,Quake,1
Thena,Quicksilver,1
Thena,Red Guardian,1
Thena,Red Skull (Stonekeeper),1
Thena,Red Skull,1
Thena,Rescue,1
Thena,Rocket Raccoon,1
Thena,Ronan the Accuser (Power Stone),1
Thena,Ronan the Accuser,1
Thena,Ronin,1
Thena,Scarlet Witch,1
Thena,Sersi (Uni-Mind),1
Thena,Sersi,1
Thena,Shang-Chi,1
Thena,She-Hulk,1
Thena,Shuri,1
Thena,Sif,1
Thena,Sinister Strange,1
Thena,Smart Hulk,1
Thena,Spectral Vision,1
Thena,Spider-Man,1
Thena,Star-Lord (Celestial Power),1
Thena,Star-Lord,1
Thena,Stature,1
Thena,Surtur,1
Thena,Swole Groot,1
Thena,Talos the Untamed,1
Thena,Taskmaster,1
Thena,Teenage Groot,1
Thena,Thanos,1
Thena,Thanos (Infinity Gauntlet),1
Thena,The Collector,1
Thena,The Executioner,1
Thena,The Grandmaster,1
Thena,The Great Protector,1
Thena,The Punisher,1
Thena,Thor (Pre-Ragnarok),1
Thena,Thor (Awakened),1
