id,name,description,modified,comics_available,series_available,stories_available,events_available,event_available,thumbnail
1011110,The Santerians,,1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009658,The Shiver Man,,1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/b/90/4c003aaa26ee9.jpg
1009659,The Spike,,1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009660,The Stranger,,1969-12-31T19:00:00-0500,11,9,7,7,1,http://i.annihil.us/u/prod/marvel/i/mg/8/80/4c0030fd08ad6.jpg
1011112,The Twelve,,2012-02-02T14:22:33-0500,13,1,18,18,0,http://i.annihil.us/u/prod/marvel/i/mg/1/e0/4ce5a4acdfe22.jpg
1009661,The Watchers,,1969-12-31T19:00:00-0500,17,11,18,18,1,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011181,Thena,"Thena, a second generation Eternal, is the eldest daughter of Zuras, leader of the Eternals of Earth, and Cybele, and although she has lived for more than 4,000 years, she is still considered a young woman by Eternal standards.",1969-12-31T19:00:00-0500,19,7,22,22,0,http://i.annihil.us/u/prod/marvel/i/mg/8/a0/4c002f2a83a8c.jpg
1009662,Thing,"The radiation that mutated Reed Richards, Sue Storm and Johnny Storm into superhuman beings had also mutated Ben Grimm, transforming him into a grotesque, rock-hided strongman dubbed the Thing.",2016-05-26T10:23:39-0400,971,249,1220,1220,23,http://i.annihil.us/u/prod/marvel/i/mg/9/00/527bb4d36b5c2.jpg
1017313,Thing (Marvel Heroes),,2013-09-18T10:52:18-0400,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/6/20/5239be1a26d18.jpg
1010983,Thing (Ultimate),"When the time came for Reed Richards to demonstrate his teleportation device, his old friend Ben Grimm was invited to observe, but the device malfunctioned and Ben woke up in Mexico City, transformed into a rocky, brutish Thing.",2010-12-08T15:01:38-0500,49,19,62,62,0,http://i.annihil.us/u/prod/marvel/i/mg/f/40/4c0032a542533.jpg
1009664,Thor,"As the Norse God of thunder and lightning, Thor wields one of the greatest weapons ever made, the enchanted hammer Mjolnir. While others have described Thor as an over-muscled, oafish imbecile, he's quite smart and compassionate.  He's self-assured, and he would never, ever stop fighting for a worthwhile cause.",2020-03-11T10:18:57-0400,1902,560,2808,2808,27,http://i.annihil.us/u/prod/marvel/i/mg/d/d0/5269657a74350.jpg
1017576,Thor (Goddess of Thunder),"<p class=""Body"">When the Odinson lost his ability to wield Mjolnir, the role of Thor, God of Thunder, was left unoccupied&hellip;albeit for a short time. A mysterious female figure picked up the hammer with ease, changing the inscription to fit her status as the Goddess of Thunder.</p>",2014-11-17T17:48:24-0500,58,30,58,58,2,http://i.annihil.us/u/prod/marvel/i/mg/4/10/545a857a38f92.jpg
1017106,Thor (MAA),"Thor is the Asgardian Prince of Thunder, the son of Odin, and the realm's mightiest warrior. He loves the thrill of battle and is always eager to show off his power to the other Avengers, especially the Hulk. Thor's legendary Uru hammer, Mjolnir, gives him the power to control thunder and the ability to fly. He's found a new home on Earth and will defend it as his own... even if he doesn't understand its sayings and customs.",2013-09-18T15:49:30-0400,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/2/03/52321948a51f2.jpg
1017315,Thor (Marvel Heroes),,2013-09-18T10:52:05-0400,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/c/20/5239be0b8ecd1.jpg
1017328,Thor (Marvel War of Heroes),,2013-09-18T10:57:41-0400,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/6/d0/5239bf547de26.jpg
1017302,Thor (Marvel: Avengers Alliance),,2013-09-18T10:15:49-0400,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/c/03/5239b58b84821.jpg
1011025,Thor (Ultimate),"He claims he is the legendary Norse thunder deity Thor, sent to Earth by his father Odin, but official records say he is Thorlief Golmen, who stole his scientist brother Gunnar Golmen's super-soldier technology after suffering a nervous breakdown.",2014-03-05T13:58:19-0500,54,24,61,61,0,http://i.annihil.us/u/prod/marvel/i/mg/3/80/5317738e6dc12.jpg
1010820,Thor Girl,"Tarene, aware of her true nature as the Designate, a being foretold to elevate all life to greatness, sought adventure and, using Thor as a template, transformed herself into an Asgardian goddess and journeyed to Earth.",2013-10-24T13:29:36-0400,16,3,19,19,4,http://i.annihil.us/u/prod/marvel/i/mg/9/e0/526957cdcf6d1.jpg
1010885,Thunderball,"Dr. Eliot Franklin was a genius-level physicist who was forced to turn to crime and helped form the Wrecking Crew alongside the Wrecker, Bulldozer and Piledriver.",1969-12-31T19:00:00-0500,14,10,13,13,1,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009666,Thunderbird (John Proudstar),"An exceptionally strong and vigorous athlete in his youth, John Proudstar&rsquo;s mutant abilities first manifested when he wrestled a charging bison to save a young girl.",2017-08-21T16:59:58-0400,37,22,34,34,2,http://i.annihil.us/u/prod/marvel/i/mg/a/f0/4c003aa43b1ec.jpg
1009667,Thunderbird (Neal Shaara),"Coming from an affluent family and the son of a Calcuttan police chief, Indian national Neal Shaara has not been a follower of Charles Xavier's philosophies for long, but appears to be one of their most dedicated supporters, nonetheless.",1969-12-31T19:00:00-0500,36,8,47,47,1,http://i.annihil.us/u/prod/marvel/i/mg/b/c0/4c003aa0d9cf9.jpg
1009668,Thunderbolt (Bill Carver),,1969-12-31T19:00:00-0500,1,1,1,1,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1014812,Thunderbolt Ross,,2013-08-20T21:16:17-0400,20,11,28,28,0,http://i.annihil.us/u/prod/marvel/i/mg/b/f0/4ce59e13db02c.jpg
1010360,Thunderbolts,"After a battle with Onslaught left the world without the majority of the heroes that made it feel safe, Baron Zemo devised a plan like no other in order to rule the world. Zemo gathered Beetle, Fixer, Goliath, Moonstone, and Screaming Mimi, all former members of the Masters of Evil, together to disguise themselves as a new heroic team in order to take advantage of the missing heroes and gain the trust of the authorities and public in general. ",2013-01-22T14:10:08-0500,312,51,458,458,12,http://i.annihil.us/u/prod/marvel/i/mg/b/a0/50fec50a26dc1.jpg
1011304,Thundra,"Thundra was quite possibly her world's greatest female specimens, and as she won countless battles against the men, she was revered as the Sisterhood's greatest hero.",1969-12-31T19:00:00-0500,16,11,20,20,2,http://i.annihil.us/u/prod/marvel/i/mg/c/80/4ce5a61df19e5.jpg
1009669,Tiger Shark,"A champion Olympic swimmer, Todd Arliss earned nearly half million dollars in advances for public exhibitions, but his dreams came crashing down around him when he injured his back and legs while rescuing a man who had fallen overboard from a private craft, sending Arliss into the arms of Dr. Lemuel Dorcas, who used his ""morphotron,"" which could imprint the genetic pattern of an animal onto a human, turning Arliss into a superhuman, amphibious creature.",1969-12-31T19:00:00-0500,25,16,32,32,1,http://i.annihil.us/u/prod/marvel/i/mg/9/10/4c003a9db2f77.jpg
1011237,Tiger's Beautiful Daughter,,2011-05-26T17:53:29-0400,9,2,14,14,1,http://i.annihil.us/u/prod/marvel/i/mg/9/80/4ce5a59d27a81.jpg
1009670,Tigra (Greer Nelson),"Although she was able to use the cat's-head amulet to change back to her human form, Greer Nelson became so accustomed to and enamored of her feline form that she seldom made the transformation.",2013-10-24T13:29:42-0400,147,48,169,169,12,http://i.annihil.us/u/prod/marvel/i/mg/3/e0/526957bb909b3.jpg
1010857,Timeslip,"As a young child, Rina Patel experienced visions of her future, though she eventually learned to control this, triggering visions of specific times, and she realized she was swapping her consciousness across time.",1969-12-31T19:00:00-0500,0,1,4,4,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011345,Tinkerer,The Tinkerer is an ordinary man who has an extraordinary talent for anything mechanical.,1969-12-31T19:00:00-0500,16,10,14,14,1,http://i.annihil.us/u/prod/marvel/i/mg/b/60/4c002e3aaf52e.jpg
1011960,Tippy Toe,"After the senseless murder of Squirrel Girl’s first partner Monkey Joe, Tippy Toe remained by Squirrel Girl’s side and became her new partner.",2017-08-24T16:56:33-0400,7,7,7,7,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1010669,Titania,"Despondent and hopeless after it was discovered that she was not, in fact, Spider-Woman, Mary MacPherran encountered Doctor Doom, who offered her a chance to become superpowered in exchange for joining his army, to which Mary readily agreed, and Doom transformed her into Titania.",2014-02-07T09:48:03-0500,51,27,58,58,1,http://i.annihil.us/u/prod/marvel/i/mg/1/20/526957a91a469.jpg
1009672,Titanium Man (Topolov),,2013-11-20T17:24:25-0500,30,14,41,41,2,http://i.annihil.us/u/prod/marvel/i/mg/6/b0/528d368ab3f46.jpg
1009673,Toad,"British-born Mortimer Toynbee, abandoned by his parents so early in childhood that he cannot remember them, was placed in an orphanage where the other children, who regarded him as a freak due to his ugliness, his unusual physique and his leaping ability, continually tormented him.",2014-06-27T11:37:47-0400,53,32,47,47,3,http://i.annihil.us/u/prod/marvel/i/mg/e/f0/53ad8faa127fa.jpg
1009674,Toad Men,,1969-12-31T19:00:00-0500,2,1,4,4,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011166,Tomas,,1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009675,Tombstone,"Known as Tombstone, Lonnie Lincoln filed his teeth to points to add to his already intimidating image and honed his fighting skills in numerous street fights.",1969-12-31T19:00:00-0500,56,22,67,67,0,http://i.annihil.us/u/prod/marvel/i/mg/3/40/4c003a981c496.jpg
1010328,Tomorrow Man,,1969-12-31T19:00:00-0500,11,3,19,19,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009624,Tony Stark,,2012-04-16T16:13:05-0400,48,30,60,60,4,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011309,Toro (Thomas Raymond),"As the Torch approached Toro, his presence caused Toro to burst into flame like the Torch himself, but while remaining unharmed, causing the Torch to realize that Toro had the same powers that he himself did.",2011-09-21T13:42:59-0400,33,16,31,31,2,http://i.annihil.us/u/prod/marvel/i/mg/6/10/4e7a2165364ca.jpg
1009676,Toxin,NYPD Officer Patrick Mulligan was implanted with a symbiote offspring during a chance encounter with Carnage.,1969-12-31T19:00:00-0500,10,4,15,15,0,http://i.annihil.us/u/prod/marvel/i/mg/6/30/4c003a94e668a.jpg
1009692,Toxin (Eddie Brock),,2013-12-26T14:25:51-0500,68,28,81,81,2,http://i.annihil.us/u/prod/marvel/i/mg/9/80/52bc827d4ed09.jpg
1010822,Trauma,Terrance Ward was drafted into the Initiative training program because of his telepathic and shape-shifting abilities.,2013-11-20T17:24:10-0500,19,2,25,25,4,http://i.annihil.us/u/prod/marvel/i/mg/a/00/528d367cdee38.jpg
1011978,Trevor Fitzroy,"Born 70 years in the future, Fitzroy was a trainee in the X.S.E., but he became Bishop's nemesis after he set up Bishop's sister Shard, and had her killed before fleeing to the 20th century.",2021-08-17T13:03:46-0400,3,1,5,5,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1010825,Triathlon,"After being exposed as a steroid user and stripped of his awards, gifted sprinter Delroy Garrett Jr. sought new direction in the Triune Understanding, a philosophical movement that preaches the fulfillment of one's innate potential by balancing various aspects of environment and self, after which he developed a superhuman triple-powered physique, and, believing the Triune teachings had unlocked his latent powers, Garrett became the costumed hero Triathlon and celebrity spokesman for the Triune Understanding.",1969-12-31T19:00:00-0500,41,10,48,48,1,http://i.annihil.us/u/prod/marvel/i/mg/9/b0/4c7c64195cbb9.jpg
1009671,Trish Tilby,,1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1010335,Triton,Triton is a member of the Inhumans.,2013-11-20T17:27:21-0500,65,34,72,72,5,http://i.annihil.us/u/prod/marvel/i/mg/6/90/528d367108dfb.jpg
1011352,True Believers,,1969-12-31T19:00:00-0500,5,1,5,5,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011047,Turbo,"As Turbo, young journalist Michiko Musashi is the latest in a line of heroes who have worn the turbine-powered flying armor.",1969-12-31T19:00:00-0500,13,3,13,13,0,http://i.annihil.us/u/prod/marvel/i/mg/b/00/4c00322ddea0c.jpg
1009678,Tusk,,1969-12-31T19:00:00-0500,6,3,7,7,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1010852,Two-Gun Kid,,2012-02-02T12:31:07-0500,135,7,459,459,0,http://i.annihil.us/u/prod/marvel/i/mg/9/70/4ce5a390b929b.jpg
1009679,Tyger Tiger,,1969-12-31T19:00:00-0500,6,5,6,6,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1010369,Typhoid Mary,"Typhoid Mary, an enemy and former lover of Daredevil with psionic powers, including telekinesis, is also truly gravely mentally ill and not entirely responsible for her actions.",2012-01-11T11:47:38-0500,54,23,65,65,2,http://i.annihil.us/u/prod/marvel/i/mg/1/f0/4c00390aa2403.jpg
1009680,Tyrannus,,2011-05-24T16:32:42-0400,14,8,12,12,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011315,U-Foes,,1969-12-31T19:00:00-0500,5,4,7,7,1,http://i.annihil.us/u/prod/marvel/i/mg/8/a0/4c002e56c5cd1.jpg
1009681,U-Go Girl,"After a failed attempt at starting an acting career, Edie Sawyer turned to a life of crime until she learned of a new media savvy team of superhuman mutants named X-Force, and she decided to become a superhero.",1969-12-31T19:00:00-0500,14,2,24,24,0,http://i.annihil.us/u/prod/marvel/i/mg/8/a0/4c003a91d4fe1.jpg
1009682,U.S. Agent,"With the end of the Vietnam War, John Walker thought his dreams of becoming a war hero had also ended, until he learned of the Power Broker, who could give anyone superhuman powers, which Walker used to first become Super-Patriot and later, U.S. Agent.",2014-04-29T14:14:29-0400,74,28,83,83,2,http://i.annihil.us/u/prod/marvel/i/mg/c/90/535febe8b095a.jpg
1009683,Uatu The Watcher,Uatu grew so fond of the lifeforms he observed that he occasionally violated his vow of non-interference when Earth's existence was threatened.,2013-12-26T14:55:54-0500,79,39,103,103,4,http://i.annihil.us/u/prod/marvel/i/mg/9/03/5274135912e8d.jpg
1010358,Ulik,"Ulik was a Rock Troll from the realm known as Nornheim, located underground within the dimension of Asgard.",2011-01-25T16:05:37-0500,46,13,50,50,1,http://i.annihil.us/u/prod/marvel/i/mg/3/c0/4d3f3b2078758.jpg
1016825,Ultimate Spider-Man (USM),"For the past year, Peter Parker has been saving New York City from villains as the masked hero, Spider-Man. Facing thugs and evil geniuses alike, he learns how to balance heroics with homework and friends. Despite being a Super Hero, Peter is very much an average 16-year-old.  With the added responsibilities of being Spider-Man, juggling all the aspects of his life will continually challenge him.                                                                 

When S.H.I.E.L.D. Director, Nick Fury, offers Peter the chance to raise his game and become THE ULTIMATE SPIDER-MAN, Midtown High becomes a secret operations base for Spider-Man and other young heroes under the watchful eye of Fury and the schoolâ€™s new principal, Agent Coulson. ",2016-06-02T16:41:54-0400,21,9,21,21,0,http://i.annihil.us/u/prod/marvel/i/mg/2/50/5232171a451bb.jpg
1010803,Ultimates,,2011-05-17T17:26:18-0400,135,39,143,143,1,http://i.annihil.us/u/prod/marvel/i/mg/2/04/4dd2e7ded884f.jpg
1009684,Ultimatum,,1969-12-31T19:00:00-0500,17,9,18,18,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011311,Ultimo,"Ultimo was a robotic construct that was developed several thousand years ago on an unknown world, which the Mandarin eventually discovered and claimed as his own creation.",1969-12-31T19:00:00-0500,7,3,12,12,0,http://i.annihil.us/u/prod/marvel/i/mg/5/50/4c002e5d2432b.jpg
1011125,Ultra-Adaptoid,,1969-12-31T19:00:00-0500,1,1,1,1,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1010847,Ultragirl (Earth-93060),,2013-10-28T13:56:33-0400,1,1,1,1,0,http://i.annihil.us/u/prod/marvel/i/mg/4/30/5269579e423ed.jpg
1009685,Ultron,"Arguably the greatest and certainly the most horrific creation of scientific genius Dr. Henry Pym, Ultron is a criminally insane rogue sentient robot dedicated to conquest and the extermination of humanity.",2013-10-18T17:32:22-0400,119,55,132,132,6,http://i.annihil.us/u/prod/marvel/i/mg/3/70/5261a838e93c0.jpg
1009686,Umar,"Umar and her sibling Dormammu gathered matter to themselves to increase their power, a practice anathema to their fellow Faltine who consider energy to be superior to matter.",1969-12-31T19:00:00-0500,22,8,24,24,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1010862,Unicorn,"Milos Masaryk, a Soviet intelligence agent assigned as a security guard for Anton Vanko, a Soviet inventor who developed the Crimson Dynamo armor, was tasked by the Soviet government to retrieve Vanko after he defected to the United States.",1969-12-31T19:00:00-0500,7,3,12,12,1,http://i.annihil.us/u/prod/marvel/i/mg/b/40/4c0035bc1dcf1.jpg
1010985,Union Jack (Brian Falsworth),"Imprisoned in Germany during WWII, Brian Falsworth shared a cell with a German scientist who had tried to recreate the super-soldier serum, but didn't want it to fall into Nazi hands, so he gave his only sample to Brian, who gained enhanced strength, speed, stamina and reflexes.",1969-12-31T19:00:00-0500,4,3,4,4,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1010696,Union Jack (Joseph Chapman),"Joey Chapman, the new Union Jack continued to fight evil, both alone and as a member of the Knights of Pendragon and the new Invaders.",2011-02-17T18:05:22-0500,29,13,30,30,0,http://i.annihil.us/u/prod/marvel/i/mg/3/40/4c0038d27694a.jpg
1010984,Union Jack (Montgomery Falsworth),"During World War I, Lord Montgomery Falsworth was recruited by the British army to become one of the first public superhero champions: Union Jack.",1969-12-31T19:00:00-0500,19,4,18,18,0,http://i.annihil.us/u/prod/marvel/i/mg/2/10/4c0032a211f54.jpg
1009687,Unus,"Angelo Unuscione is a mutant whose powers did not surface until adolescence, when he first used them as a school bully and later as a small time criminal before immigrating to America and using his ability to create a virtually impenetrable force field around himself to launch a career as a flamboyant, invincible costumed wrestler known by the stage name of Unus the Untouchable.",1969-12-31T19:00:00-0500,12,10,8,8,1,http://i.annihil.us/u/prod/marvel/i/mg/6/00/4c003a847f5d2.jpg
1010987,Unus (Age of Apocalypse),Unus worked for Apocalypse and was sent into Old New York City to search for any remaining humans there and to kill them.,2014-04-30T17:06:44-0400,1,1,1,1,1,http://i.annihil.us/u/prod/marvel/i/mg/6/c0/536165c7d94ae.jpg
1010988,Unus (House of M),Unus is an agent for the House of M royal family.,1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1010986,Unus (Ultimate),"Unus worked with the Brotherhood of Mutants and with Magneto directly, projecting Magneto's image to allow him to converse with Charles Xavier without a face-to-face meeting.",1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/f/60/4c002e0305708.gif
1009525,Valeria Richards,,2012-03-02T10:26:15-0500,82,16,89,89,4,http://i.annihil.us/u/prod/marvel/i/mg/3/60/4d541255f088a.jpg
1017841,Valkyrie (Exiles),,2021-08-04T11:57:19-0400,12,1,12,12,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1010350,Valkyrie (Samantha Parrington),"Amora magically transformed Samantha Parrington into a raging, man-hating facsimile of the Asgardian warrior goddess Brunnhilde the Valkyrie, whose form and might Amora could replicate at will, having trapped Brunnhilde's soul in a mystical crystal centuries earlier.",2014-04-29T14:23:28-0400,17,14,18,18,1,http://i.annihil.us/u/prod/marvel/i/mg/c/00/535fed8a3a00f.jpg
1011239,Valkyrie (Ultimate),,2014-03-05T13:58:33-0500,9,3,14,14,0,http://i.annihil.us/u/prod/marvel/i/mg/4/20/53177396dc74f.jpg
1011182,Vampiro,"Vampiro, part of the race known as the Eternals, lived on Earth for many years, eventually taking a wife and making a career for himself as a professional wrestler.",1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/8/b0/4c002f27b9a1e.jpg
1011342,Vance Astro,,1969-12-31T19:00:00-0500,39,5,60,60,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1010989,Vanisher (Age of Apocalypse),Vanisher worked for Apocalypse.,2013-10-18T16:35:15-0400,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011365,Vanisher (Telford Porter),Nothing is known about the Vanisher's past before he embarked on a one-man crime wave of spectacular thefts using his power of self-teleportation.,1969-12-31T19:00:00-0500,12,4,13,13,2,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009689,Vanisher (Ultimate),Vanisher is a mutant with the power to teleport himself and possibly others across an undefined amount of distance who was recruited by Magneto into his Brotherhood of Mutants.,1969-12-31T19:00:00-0500,3,3,2,2,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011316,Vapor,"Vapor, along with her brother, was among the small group led by Simon Utrecht to simulate the crash that gave the Fantastic Four their powers, and has remained with the U-Foes ever since.",1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/3/40/4c002e541867f.jpg
1009690,Vargas,"Vargas claimed that mutants are deviations from the norm, an evolutionary dead end nature explored until it found the true path for the next step in mutant kinds development, the legitimate Homo Sapiens Superior, namely, himself.",1969-12-31T19:00:00-0500,15,3,19,19,0,http://i.annihil.us/u/prod/marvel/i/mg/8/80/4c003a81cef50.jpg
1010872,Vector,"Simon Utrecht wanted superhuman powers in order to persue personal power and gain, and commissioned a project that would ultimately simulate the crash that gave the Fantastic Four their powers; he has remained with the U-Foes ever since.",1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/8/80/4c0035a7dd04d.jpg
1011231,Veda,"Magdalena Marie Neuntauben became an accomplished martial artist, then a model, and later an actress, from which she donated all of her proceeds to her charity, which made her a prime candidate for recruitment into the Order.",1969-12-31T19:00:00-0500,11,2,20,20,1,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009691,Vengeance (Michael Badilino),"Michael Badilino became consumed with gaining vengeance on Ghost Rider for what happened to his family, and the demon Mephisto granted him the power with which to do so, transforming him into Vengeance.",2014-04-29T14:10:10-0400,37,4,60,60,1,http://i.annihil.us/u/prod/marvel/i/mg/3/e0/528d3655b9f06.jpg
1009663,Venom (Flash Thompson),"Flash Thompson was the high school bully of Peter Parker while also being one of Spider-Man's biggest fans. After losing his legs during military service, he became the new Venom, working as an operative of the United States government.",2016-05-25T12:51:24-0400,130,35,137,137,1,http://i.annihil.us/u/prod/marvel/i/mg/7/80/5269668c7d5df.jpg
1010788,Venom (Mac Gargan),"One of Spider-Man's oldest enemies, Mac Gargan has recently abandoned his Scorpion suit and identity and bonded with the alien symbiote that had previously been hosted by Peter Parker and Eddie Brock, becoming the new Venom.",2014-03-05T13:58:37-0500,24,11,25,25,5,http://i.annihil.us/u/prod/marvel/i/mg/5/50/531773a2ac20a.jpg
1011128,Venom (Ultimate),"While Eddie Brock’s academic career seemed to take off, his personal life was in shambles due to his quick temper and inability to connect with women on any level, and Eddie became isolated, but when his old friend Peter Parker contacted him, he felt a rush of enthusiasm: here, at last, was someone with whom he could truly bond.",2014-03-05T13:58:42-0500,8,6,7,7,0,http://i.annihil.us/u/prod/marvel/i/mg/e/10/531773a976816.jpg
1011106,Venus (Siren),"During her time as an adventurer, Venus was approached by FBI agent Jimmy Woo, and she agreed to join Jimmy and his allies in freeing President Eisenhower from the clutches of the Yellow Claw.",2014-04-29T14:52:01-0400,8,5,9,9,2,http://i.annihil.us/u/prod/marvel/i/mg/f/f0/535ff36a8fbef.jpg
1009693,Venus Dee Milo,"When Dee Milo was a teenager, her mutant powers manifested, transforming her into a being of energy and seemingly killing her entire family in the resultant explosion, after which she was found by Professor Charles Xavier, mutant mentor and researcher, and Xavier designed a special containment suit that helped her regain some level of humanity.",1969-12-31T19:00:00-0500,10,3,14,14,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1010353,Vermin (Edward Whelan),"Edward Whelan was found roaming the streets of New York by Baron Helmut Zemo, who subjected Whelan to Zemo's genetic experiments, which granted him superhuman strength, but, in the process of the mutation, he manifested a rat-like physical appearance, and was called Vermin.",2013-11-20T17:27:14-0500,15,6,19,19,2,http://i.annihil.us/u/prod/marvel/i/mg/3/b0/528d3638185cb.jpg
1009694,Vertigo (Savage Land Mutate),"Vertigo was a native of the Savage Land and mutated by the mutant known as Magneto, granting her the power to alter the perceptions of others.",1969-12-31T19:00:00-0500,28,15,25,25,3,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011066,Victor Mancha,,1969-12-31T19:00:00-0500,9,7,8,8,0,http://i.annihil.us/u/prod/marvel/i/mg/b/10/4c0030f13bcaf.jpg
1010324,Victor Von Doom,,1969-12-31T19:00:00-0500,39,22,45,45,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011261,Vin Gonzales,,1969-12-31T19:00:00-0500,4,1,4,4,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009695,Vindicator,"Heather McNeil-Hudson married James Hudson, founder of Canadian super-team, Alpha Flight, and donned a version of his Vindicator armor after his death.",2011-06-17T13:31:18-0400,30,11,34,34,2,http://i.annihil.us/u/prod/marvel/i/mg/3/b0/4c003a7f39967.jpg
1010666,Violations,,1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009696,Viper,"After the apparent death of Baron von Strucker, Viper took the name Madame Hydra and took control of the New York-based faction of Hydra.",2013-07-26T22:21:42-0400,51,24,48,48,1,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1010697,Virginia Dare,,1969-12-31T19:00:00-0500,7,1,7,7,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009697,Vision,The metal monstrosity called Ultron created the synthetic humanoid known as the Vision from the remains of the original android Human Torch of the 1940s to serve as a vehicle of vengeance against the Avengers.,2016-05-02T15:51:46-0400,579,167,657,657,15,http://i.annihil.us/u/prod/marvel/i/mg/9/d0/5111527040594.jpg
1009698,Vivisector,,1969-12-31T19:00:00-0500,16,4,20,20,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011011,Vulcan (Gabriel Summers),Vulcan is the third Summers brother and an Omega-level mutant who was thought long-dead by Professor X.,2013-11-20T17:27:10-0500,25,11,22,22,1,http://i.annihil.us/u/prod/marvel/i/mg/3/80/528d3629c2a91.jpg
1009699,Vulture (Adrian Toomes),Adrian Toomes is a former electronics engineer who employs a special harness of his own design that allows him to fly and endows him with enhanced strength.,2017-01-31T11:10:36-0500,104,49,111,111,1,http://i.annihil.us/u/prod/marvel/i/mg/3/50/4c003a7929d28.jpg
1010990,Vulture (Blackie Drago),"Adrian Toomes, the Vulture, told his cellmate, Blackie Drago, the location of his Vulture costume.",1969-12-31T19:00:00-0500,1,1,1,1,0,http://i.annihil.us/u/prod/marvel/i/mg/5/50/4c00329c0dc23.jpg
1010849,Wallflower,"Laurie Collins began to involuntarily manipulate anyone around her once her genetic mutation manifested, unable to control its effects.",1969-12-31T19:00:00-0500,10,1,19,19,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
